category,Bowel,Bowel,Bowel,Bowel,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cardio_Vascular,Cardio_Vascular,Cardio_Vascular,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Inflammatory,Inflammatory,Inflammatory,Inflammatory,Liver,Liver,Liver,Liver,Liver,Neurological,Neurological,Tumor,Tumor,Tumor,Tumor,Tumor,species
msp_0249,0.0,0.0,0.0,0.0,0.25550729936786964,0.06414781873430257,0.018399740543822322,0.0,0.0,0.12397657586442196,0.0,0.08088684472357843,0.0,0.18097624893880984,0.07126819575962261,0.0,0.054045547445355266,0.03977155898986325,0.038666103836116954,0.0,0.07054478560556932,0.04333853436993935,0.03901553366339429,0.0,0.0,0.17294883327242738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10725305847981292,0.14082439553784734,0.09156556827603025,0.0,0.05881370405029138,0.11823092194087317,0.0,unclassified Firmicutes
msp_0250,0.0,0.0,0.0,0.0,0.0,0.0,0.01648767584614036,0.062296349956681735,0.0,0.14948278196145182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013979432320980164,0.0,0.24272829637697574,0.0,0.0,0.0,0.0,0.10483095609510235,0.03148798753385236,0.0,0.0,0.0,0.0,0.11254915017677421,0.0,0.030363308320525067,0.0,0.0,0.0,0.0,0.263705230152747,0.17302690604828028,Ruminococcus lactaris
msp_0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08444704206368377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05053006335744452,0.007140324114019652,0.0,0.0,0.0,0.0,0.0,0.0,0.0241096998948984,0.0,0.0,0.040036872960515016,0.0,0.0,0.030361925201274176,0.0,0.03325730391845142,0.019433872499760512,0.053009366469047026,0.020414472217356195,0.0,0.0,0.0,unclassified Prevotella
msp_0252,0.0,0.0,0.0,0.0,0.00800278109451477,0.0,0.07557389812178676,0.0,0.04303064001302351,0.06219939976585319,0.0066070288959421885,0.0,0.0,0.0,0.0,0.0,0.0,0.05122353063001714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10792514413428446,0.014371670157504563,0.06418604505454949,0.006223977834226287,0.0,0.0,0.0,0.0,0.0,0.0782402913208518,0.0,0.0,0.046210133499054944,0.04204586516526423,0.04956951087187579,unclassified Ruminiclostridium
msp_0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815274308182266,0.0,0.0,0.0035769762295640825,0.07723542091199238,0.0,0.0,0.1924454369056852,0.0,0.0,0.009472673486065133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Bilophila
msp_0254,0.0,0.0,0.0,0.0,0.08225912085934463,0.09520770533266341,0.0,0.0,0.07219296318425791,0.0,0.050354565464178234,0.10970330282354883,0.0,0.0,0.10840288024074998,0.1367363646576268,0.20572894189708227,0.15514684366347145,0.017209911042348914,0.1390833368746733,0.0,0.013251439899038295,0.0,0.0,0.0,0.07059292126930283,0.010756380222852592,0.0,0.013991709253755251,0.0,0.006622804059765544,0.19838634816304856,0.2085916461080233,0.14471277074024053,0.0008092630105838613,0.06485173133979757,0.11257961025134401,0.0,0.06796123591172953,0.0,unclassified Lachnospiraceae
msp_0255,0.0,0.0,0.0,0.0,0.021486855106349786,0.0,0.059188409289673366,0.0,0.07577310088231268,0.054365824348541536,0.029598195613792157,0.0,0.05275556113483744,0.064024246937865,0.0,0.020147677824169413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0466879166396173,0.0,0.059334485891035495,0.0,0.0,0.11132427967493749,unclassified
msp_0256,0.0,0.0,0.0,0.0,0.021486855106349786,0.0,0.0,0.19571481567922394,0.0,0.09080079288587971,0.0,0.0,0.0,0.0,0.0,0.03232996700936662,0.0,0.021377726036325127,0.0,0.0,0.0,0.018427216183960805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010251296474835404,0.04143291890530437,0.0,0.0,0.0,0.0,0.01991464330847659,0.12240653749297882,0.1451975856008349,Bacteroides sp. CAG:462
msp_0257,0.005633942014700678,0.0,0.0,0.0,0.0,0.07387163436037646,0.0,0.007506233155037641,0.0,0.08607102364183154,0.01033822351945197,0.0,0.0,0.0,0.005115529082440449,0.016099344405148333,0.0,0.04899110177325142,0.0,0.0,0.10220685299508431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11836940550437998,0.10235172849873876,0.0,0.08083244700128903,0.0,0.0,0.06149185999833172,unclassified Prevotella
msp_0258,0.0,0.0,0.02632730707120421,0.0,0.24593403536872446,0.07589780583369878,0.16633558022872078,0.09622537154642595,0.10804321929590631,0.2882675215128294,0.0680349160989945,0.12459080365320978,0.0,0.031853951080701444,0.0,0.0,0.0,0.027098919369963982,0.07915806406510716,0.04115319782209426,0.0,0.0,0.09168894559922716,0.07663076178954027,0.0,0.0,0.0,0.03335905553643789,0.0,0.0,0.0,0.11616111457607192,0.0,0.0,0.07367601729735594,0.018543004212470064,0.0,0.0,0.06579169477731082,0.06170706841498473,Firmicutes bacterium CAG:102
msp_0259,0.0,0.0,0.0,0.0,0.0,0.032808573193927555,0.0,0.0,0.0,0.024199681527246875,0.06443565257982066,0.16090724364713427,0.0,0.0,0.039451509614374214,0.0,0.06215525682327724,0.0,0.023554329352361188,0.025929601309497504,0.08882683479644027,0.0,0.0387308215058378,0.07917743477183652,0.0,0.12143604131901327,0.0,0.0,0.0,0.0,0.0,0.1615836457772709,0.18781935499241134,0.0,0.0,0.0,0.020159169601266937,0.0334663457703281,0.07191887912038429,0.04718649497715852,Coprococcus comes
msp_0260,0.0,0.0,0.0,0.0,0.14936258106096886,0.010986151619017148,0.0,0.10393333184551888,0.02242995114317173,0.055915049783384914,0.0,0.043542531541535395,0.0,0.09583093480847421,0.012231045467055302,0.01060922402346457,0.12360689597063305,0.10133561776107333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11220345358592897,0.0,0.0,0.0,0.022073503752536534,0.03727232697721876,0.1772255557645334,0.0,0.014157103442221496,Prevotella sp. KHD1 & AG:487_50_53 & CAG:487
msp_0261,0.0,0.0,0.0,0.0,0.0,0.036874497122712985,0.0,0.0,0.0,0.0,0.0035769762295640825,0.18156560848888656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20758284451558892,0.0,0.0,0.0,0.05850257109679223,0.0,0.0,0.0,0.0,0.16459535133283149,0.0,0.0,0.059334485891035495,0.0,0.0,0.0,Bacteroides sp. CAG:770
msp_0262,0.0,0.0,0.13613930561711607,0.0,0.0,0.0,0.0,0.0,0.0,0.019499118338471903,0.056532800019898896,0.0,0.0,0.025613021866961395,0.0,0.0,0.13278251423414983,0.008040680915961577,0.00969770904875428,0.16686374510472363,0.12730381577206917,0.0,0.10421002114378121,0.07969256750685103,0.0004064781280604337,0.0705611833746159,0.0,0.0,0.0,0.0,0.04447418402078565,0.14521163794130412,0.0,0.0,0.0,0.013297108043717221,0.1010130276509805,0.0,0.0157207794359628,0.28570704762756766,Ruminococcus callidus
msp_0263,0.0,0.0,0.0,0.0,0.0,0.17166937670312352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11955530192457374,0.0,0.02794957298557333,0.18431868539196888,0.0,0.0,0.03164797360077388,0.03860138643972551,0.0,0.02201329436393208,0.0,0.0,0.0,0.0,0.0,0.0,0.09744730916920114,0.0,0.0,0.0,0.0,0.0,0.0,0.012430695411781803,Bifidobacterium adolescentis
msp_0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08861291646576935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16294018209690692,0.02123338314165848,0.0,0.015754627712311797,0.0,0.0,0.0,0.13216930762828238,0.06074551872600787,0.0,0.0,0.0,0.0,0.033078701316956866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parabacteroides sp. SN4
msp_0265,0.0,0.0,0.0,0.0,0.029315864635771204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02670994125049665,0.0,0.0,0.0,0.06898878127356847,0.17282309688407393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059572110301080415,0.0,unclassified Faecalibacterium
msp_0266,0.27044447025937884,0.0,0.0,0.0,0.0,0.0025344489310325695,0.017143857118037203,0.0,0.0,0.0,0.06897111646928408,0.05386817404379275,0.0,0.04637776051303243,0.13526913931576803,0.0390173982526928,0.0,0.0,0.0,0.0,0.0,0.03199518965123807,0.0,0.0,0.0,0.0,0.0,0.0,0.21514193797255335,0.04787050037516617,0.0,0.0,0.2535985728645133,0.0,0.0,0.0,0.08776045006797999,0.0,0.0,0.0,Fusobacterium ulcerans
msp_0267,0.013851206528302438,0.0,0.0,0.0,0.08105775590837841,0.061679343979483575,0.0,0.0,0.0,0.0,0.032559204846776976,0.0,0.0,0.0,0.0,0.032641902413986096,0.0,0.0636207294506279,0.0,0.0,0.0,0.04288492644138421,0.0,0.0949680019279895,0.0,0.0,0.09495366118875631,0.0,0.05384530068404597,0.0,0.0,0.0,0.0,0.07125581864712528,0.0714613255404047,0.0,0.004757417266518797,0.02931133627341529,0.1007095872972949,0.0011359620374993772,unclassified Bacteroides
msp_0268,0.0,0.0,0.0,0.0,0.0,0.0,0.05156881233303102,0.10102499847268914,0.07640232086878661,0.0,0.022929614878624816,0.05076062449840862,0.0,0.0,0.11380876485950962,0.0,0.0,0.04519141903460531,0.0,0.0,0.0,0.03502104874333585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10604388569854954,0.11716834550770305,0.14796911528270762,0.0,0.0,0.0,0.0,0.0,unclassified Blautia
msp_0269,0.0,0.0,0.0,0.0,0.07260681023797101,0.0,0.0,0.0,0.0,0.0,0.033088622811765236,0.0,0.0,0.0,0.0,0.0,0.23429874328739095,0.0,0.020654571346361613,0.011761018424799267,0.0,0.0,0.0,0.20670664972097658,0.07474217973162905,0.14383153902400583,0.02712048665422019,0.016916303976801467,0.0,0.0,0.0,0.0,0.0,0.06911112640286134,0.0433348742196732,0.0,0.038203231435767745,0.0,0.0,0.0,unclassified Clostridiales
msp_0270,0.0,0.0,0.0,0.0,0.06990657815245653,0.07164735478173152,0.09525968062157275,0.04219204124839891,0.07134218894490214,0.12685398225632344,0.0,0.0006014724544579989,0.0,0.10263978482050136,0.07127782951105179,0.0,0.1657635311808619,0.013023754266784534,0.10078335510127703,0.0,0.13337986355402345,0.0,0.12956128730307542,0.0,0.0,0.11997695601486853,0.0,0.024701725889529954,0.0,0.0,0.0,0.0,0.0,0.10992204563610486,0.0077730016212564385,0.0,0.04482758948201113,0.027093518292107398,0.22568263770809907,0.030782645646891156,unclassified Firmicutes
msp_0271,0.0,0.0,0.21372865950736677,0.0,0.19506518487402957,0.20863114298179383,0.049485441520957206,0.0,0.2259219349196665,0.09834854768441513,0.024316779272362574,0.11060996002069866,0.0,0.0,0.1482622022018873,0.05648470181698244,0.15985610188222432,0.16240415583558243,0.028136615886964374,0.0,0.27771037876663557,0.0,0.05300234480580361,0.0,0.0164093636152483,0.14653256848348625,0.019394977863530522,0.0,0.0,0.0,0.036315679433047254,0.1481047315906044,0.12447185595037111,0.029704094473341318,0.1431667492771852,0.03188214068051908,0.0,0.0,0.21294566965710346,0.17050899329245406,Eubacterium sp. CAG:180
msp_0272,0.0,0.0,0.0,0.0,0.0,0.0,0.016615974581282812,0.0,0.0,0.11465481583021482,0.029415490702595904,0.0,0.0,0.05734585334790621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02456139541081899,0.0,0.0,0.05173375085033111,0.022073503752536534,0.0,0.0,0.024778097996733184,0.09160478697908017,unclassified Blautia
msp_0273,0.0,0.0,0.0,0.0,0.0,0.00016312004646200872,0.0,0.0,0.0454081106653093,0.0,0.0,0.040957246187982764,0.0,0.0,0.0,0.0,0.0,0.0,0.05137125745287884,0.0,0.0,0.02737461603713159,0.0,0.06787355727128042,0.22893524783333466,0.0,0.0,0.14360691857499674,0.0,0.0,0.0,0.0,0.0,0.0,0.07124614585473972,0.0,0.0,0.0,0.0594630656894867,0.0838670477767075,Clostridium sp. CAG:510
msp_0274,0.0,0.17010345435994295,0.08198112925295901,0.0,0.0,0.13850971127524095,0.0,0.16861835265097233,0.19335778150096908,0.0,0.0,0.14265534263351454,0.17994985407883224,0.0,0.254935403182014,0.23168658085297322,0.0,0.04244457476801943,0.022362899275097242,0.14090716253287766,0.27367278526513594,0.041262322601426635,0.003238638141040294,0.05481743082841199,0.0,0.010003512737710158,0.01505406133277997,0.0,0.0,0.21133621043847917,0.1289638666928868,0.0,0.10008507538857704,0.21696048025362755,0.0,0.0,0.012392203038988704,0.0,0.0,0.0,Sellimonas intestinalis == Drancourtella massiliensis
msp_0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05763381075216407,0.0,0.17040696747076065,0.07214435400910861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2208972269345661,0.0,0.047448688746400375,0.29006969721776804,0.2205550757946675,0.0,0.0,0.12155506447522438,0.0,0.03654627359023352,0.0,0.0,0.031502000438054685,0.0,0.023931320590235287,0.0,Prevotella stercorea
msp_0276,0.027176471516926686,0.0,0.0,0.0,0.11574448108250701,0.23493611368631012,0.20116759556212882,0.06783058343107354,0.0,0.033548542920104736,0.0,0.0657839657194834,0.2695674439374733,0.0,0.06874227690101391,0.0,0.0,0.0160437523295373,0.06886876803097555,0.08392052419278853,0.200887259568422,0.04518611103930346,0.0,0.0,0.0,0.03520647676360796,0.03643437033784987,0.012322319779624648,0.0,0.0,0.0,0.0,0.05276469353086852,0.18650088390643954,0.024419920905394785,0.0,0.011957968394983766,0.012173355432349113,0.0,0.0,Flavonifractor sp. An10
msp_0277,0.0,0.0,0.153395965986388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016772796290919347,0.0,0.0,0.0,0.0,0.17022451756035836,0.33099486968544023,0.006564114093819363,0.015254545672718459,0.0,0.041919385688407376,0.0,0.0,0.0,0.0,0.16219635778129043,0.0,0.0,0.0,0.0,0.027437331104743015,0.11113776084880246,0.12036153266887548,0.0,0.0,0.0,0.0,0.0,0.10288557969903417,0.0,Eubacterium sp. CAG:251 / Clostridium sp. A254.MGS-251
msp_0278,0.0,0.17010345435994295,0.10930817233727876,0.0,0.07264062839636476,0.07999458924065778,0.0,0.1536071611710891,0.11448620895993897,0.08831309993010221,0.0,0.021446523618467238,0.0,0.0,0.26755803556238456,0.25516500983337337,0.1013839560138638,0.0,0.031181748485820678,0.19704315199547104,0.0,0.10275150684825782,0.0,0.1318532402479054,0.0,0.0,0.03260530409759777,0.0,0.0,0.0,0.0,0.1145247907429996,0.09621097043860788,0.05246400936882073,0.0,0.0,0.0,0.15702109424235994,0.013723333743631053,0.0,Erysipelotrichaceae bacterium 3_1_53
msp_0279,0.0,0.0,0.0,0.0,0.021486855106349786,0.15073595661171504,0.0,0.016959123917537417,0.1015439619203913,0.1449758887117943,0.11017681189323529,0.15024576588597593,0.0,0.07887204859501756,0.07310259382174053,0.05399059074093381,0.0,0.0,0.021767003199222153,0.0,0.0,0.03274122002821379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027424460052906784,0.07020863619011608,0.08319557525681871,0.0490688557286887,0.1990916175207705,0.061272184205452676,0.0,Cloacibacillus porcorum
msp_0280,0.0,0.0,0.0,0.0,0.15405247695502092,0.05487937080823729,0.0,0.0,0.0,0.14860434453968815,0.10128566762510109,0.18383756228985437,0.0,0.0,0.0,0.0,0.06731811219386978,0.0,0.0,0.0,0.08660531179276455,0.0,0.020195646319482015,0.1286147038724961,0.15569602199470242,0.0,0.0,0.07729561968729261,0.0320733004029538,0.0,0.039435231963940595,0.28324138283439243,0.006258240973197039,0.02706363321467032,0.0,0.0,0.11431982982321694,0.0,0.0,0.0594238404001439,Sutterella wadsworthensis 2
msp_0281,0.0,0.17010345435994295,0.10930817233727876,0.0,0.18262683917775938,0.13675730221830026,0.04971332606634135,0.0,0.0,0.08692868520458884,0.08139091454838941,0.025712485456835105,0.0,0.0,0.0,0.0,0.010436961256653615,0.06654167981062606,0.01637650130664194,0.0,0.00890331375016554,0.0,0.12308895820654715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13109550085309973,0.2556104174316433,0.13233290090963332,0.0071796239800435945,0.0,0.05395972650538213,0.08270765744461775,0.0008746665494504571,0.0,0.2045285669586348,Catenibacterium sp. CAG:290
msp_0282,0.0,0.0,0.0,0.0,0.0815072884376865,0.0,0.06815822946897698,0.1584073849576856,0.1262115593405499,0.02917778293056608,0.0007775153633149649,0.08208077790043979,0.0,0.0,0.0,0.0,0.0,0.06906711825822516,0.023689632760571008,0.0,0.0,0.045478208277110584,0.0,0.0,0.012449582856299277,0.042492606582249216,0.0,0.06301561330391536,0.0,0.02732128417545645,0.0,0.17483587181166008,0.0,0.0,0.09587377099881855,0.0,0.0,0.06972012656709031,0.0,0.0,Ruminococcus sp. CAG:330
msp_0285,0.0,0.0,0.19174495748298492,0.0,0.21411168318058146,0.0,0.0,0.10366920342875144,0.0,0.027550626217960453,0.03438561780564834,0.0,0.0,0.0,0.09840985873104305,0.0734904491621086,0.0,0.05379550954114592,0.048501403651492705,0.0,0.0,0.0,0.23565511522844845,0.0,0.006033169955348072,0.013545974313475262,0.0,0.06470872971990552,0.0,0.0,0.12748774496267132,0.09985184684612883,0.10134264812283908,0.10519152407018446,0.0529000684260858,0.0,0.0,0.055617307091036426,0.0,0.0,Clostridium sp. CAG:217
msp_0286,0.0,0.0,0.0,0.0,0.2181344149419042,0.02746056784662167,0.19650770227889638,0.016135752108229637,0.08072246328493562,0.11525224257573603,0.0,0.04371593919186518,0.03557014097435581,0.20502364708984733,0.08515297482289311,0.011602673591305181,0.0306240738832692,0.0,0.11207556548018673,0.0,0.04451656875082771,0.06608874977112013,0.0,0.0,0.0,0.0,0.0,0.0,0.003921779004272499,0.0,0.0,0.0929023743031959,0.0,0.06607290527850053,0.19762292824826505,0.1955825804283107,0.0,0.15386604885253216,0.030447005809329294,0.0,Ruminococcus sp. 37_24 & sp. 2789STDY5834934
msp_0287,0.0,0.0,0.0,0.0,0.23262136948583992,0.0,0.16327178530054223,0.0,0.04939816858931338,0.12007887424023822,0.04849237272057825,0.1058738458162509,0.15982357350552118,0.28516562001855933,0.0,0.0,0.0,0.05147855785939343,0.07685549715799761,0.0,0.2000284151454159,0.0,0.13676994915902774,0.0,0.185441783020217,0.17040343582679854,0.0336878169875396,0.09925822064810941,0.0,0.0,0.053208943259423075,0.13759041065297994,0.0,0.04621554945230238,0.24907185738344845,0.04498309292804862,0.07953477651402678,0.04091388107846358,0.2559570350256077,0.10423307593269895,Alistipes ihumii
msp_0288,0.0,0.0,0.0,0.0,0.08125900803661142,0.03166657756411032,0.0791395363252029,0.021017186107026492,0.025167555231820172,0.0,0.021473105042841955,0.018646747068219813,0.09677410258053508,0.06436779457418045,0.02567689104477717,0.08503554408254538,0.06394651970097488,0.09180043732788848,0.0,0.0,0.0,0.0,0.0,0.0,0.05931414511710178,0.0,0.1365503896364833,0.03152888998336266,0.12160468044064805,0.006548245547587779,0.0,0.05531624949451255,0.0,0.1515545231569547,0.0,0.0,0.0,0.03902801047522217,0.02753121999637018,0.245378684136943,unclassified
msp_0289,0.23485802162763622,0.0,0.0,0.0,0.0,0.09969548753203203,0.0,0.0,0.0,0.0,0.030728252803665368,0.0,0.0,0.0,0.0,0.17931003831644948,0.0,0.0,0.0,0.0,0.0,0.07037593723820185,0.0,0.0,0.0,0.0,0.0,0.0,0.10251160602011335,0.0,0.0,0.0,0.029115868145212102,0.12025783144504834,0.0,0.0,0.0,0.0,0.0,0.0,Fusobacterium varium
msp_0290,0.0,0.0,0.0,0.0,0.27447487895558714,0.08747381969664264,0.040294690466877385,0.0,0.0400394315505535,0.054309518989998466,0.0,0.049900822855327084,0.0,0.0,0.0,0.0,0.3704775851595273,0.0,0.0357858456602618,0.0,0.0,0.0,0.0,0.0,0.011462203464403834,0.01694827774901001,0.0,0.0,0.021440448990673804,0.0,0.029441666477211064,0.10919027726024284,0.0,0.10587551954750278,0.0,0.06295301425627915,0.0,0.153826945917866,0.0,0.0,Clostridium sp. CAG:352 / Ruminicoccus sp. 2789STDY5834969 & sp. 2789STDY5608859
msp_0291,0.0,0.0,0.0,0.0,0.1849244708671042,0.05634697860416933,0.0,0.0,0.0,0.0,0.021629593179192292,0.010924889178497831,0.0,0.0,0.18777284543702527,0.0,0.0,0.0,0.010049628648661572,0.0,0.210384538156383,0.0,0.1826767268068211,0.0,0.022045512818289505,0.13191072190289216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08005512699622111,0.20441119695225882,0.04680846609765624,unclassified Clostridiales
msp_0292,0.0,0.17010345435994295,0.0,0.0,0.2676476538627058,0.0,0.25130547648926393,0.0,0.2588695873293453,0.09761265768783442,0.005305492250420429,0.15380990167077865,0.24046792252000812,0.0,0.08399283594971418,0.029923078027615024,0.09462502561293949,0.07849010494961439,0.0,0.16251641801905367,0.0,0.06686207759275027,0.0,0.01517150451822156,0.0,0.10422089315007137,0.0,0.0,0.0,0.0,0.0,0.0,0.04151082118440248,0.14787805339156687,0.12787819520162297,0.1606365790041828,0.03440130085224254,0.0,0.13290953862774996,0.10905235559993874,unclassified Lachnospiraceae
msp_0293,0.0,0.0,0.0,0.0,0.0,0.023394046811492045,0.0,0.0,0.0,0.0,0.0038005372439118383,0.09138902926876503,0.0,0.0,0.0,0.02360574932665153,0.0,0.021744689215076586,0.0,0.0,0.10220685299508431,0.0,0.0,0.0,0.020939711381350506,0.0,0.020685306519836983,0.0,0.04486362816236353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059873890308226686,0.0,0.0,0.0,unclassified Bacteroides
msp_0294,0.0,0.0,0.0,0.0,0.014158766551833806,0.0,0.0,0.0,0.10741552907043937,0.1302838003507098,0.0,0.0,0.0,0.0,0.004159760120110105,0.0,0.23257951591305032,0.0,0.0,0.0,0.015859520492243852,0.0,0.0,0.0,0.0,0.07061948728564103,0.0,0.0,0.0331237102478502,0.0,0.0,0.11698263929004028,0.0,0.26938941066533756,0.0671780475775931,0.034153906303805874,0.0,0.01575681833982371,0.06454284003361847,0.0,Butyrivibrio sp. CAG:318
msp_0295,0.0,0.0,0.0,0.0,0.021486855106349786,0.14728315470467945,0.014787008405864452,0.0,0.0,0.021145390124108987,0.0,0.0,0.17323196457507828,0.2276890773788602,0.0,0.1361042686168602,0.0,0.0,0.0,0.0,0.0,0.06580980773390042,0.0,0.0,0.0,0.020935182961463926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12547344437769015,0.06336306969449786,0.0,0.023255599774013157,0.0,0.03190842745364703,0.0,Desulfovibrio fairfieldensis
msp_0296,0.0,0.0,0.0,0.0,0.003277935283715691,0.030813551330887073,0.044814014482216294,0.0,0.0,0.0,0.00727863365293302,0.0,0.0,0.0,0.15823143405856074,0.0,0.0,0.0,0.08043647628711735,0.0,0.0,0.0,0.0,0.0,0.0,0.16146079346943704,0.0,0.0,0.0,0.0,0.0,0.09526060143293327,0.0,0.16425417775736975,0.13447257941362833,0.0,0.06267875990319086,0.02342492983157156,0.0,0.10429759644551778,unclassified Lachnospiraceae
msp_0297,0.0,0.0,0.0,0.0,0.24353562382495633,0.04030247039482693,0.24209388286570907,0.22586432516089736,0.23531362111010726,0.1303045886568475,0.0,0.14473310784035956,0.0,0.2150716461805968,0.19153523738466094,0.04077234734545266,0.06492496673374952,0.0,0.07605511149812413,0.07615723206758504,0.0,0.024823143287964367,0.14894289160617977,0.054277770900959206,0.0,0.04417093681705921,0.0,0.0,0.0,0.0,0.03785357118498565,0.0,0.0,0.08535753683880376,0.3619896450984601,0.17280319475132183,0.0,0.0769330244262661,0.17359798353869782,0.11110642633779354,unclassified Ruminococcaceae
msp_0298,0.0,0.0,0.0,0.0,0.018021511009489705,0.10947203285948516,0.0,0.09841028763346066,0.0,0.16313730513034266,0.0,0.019716094570339952,0.0,0.0,0.0,0.04055619469763617,0.09837116171780225,0.0,0.11243277843789261,0.0,0.0,0.09316654550962852,0.0,0.0,0.036292925102241066,0.0,0.0,0.0,0.0,0.0,0.0,0.054024709781218566,0.0,0.09689215374653337,0.13962251071417642,0.0,0.0037685395144588752,0.12337800548179194,0.0,0.023167734797902517,unclassified Firmicutes
msp_0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001681855592441087,0.01145219301643909,0.05622079954322387,0.0528423574776288,0.0,0.0,0.0,0.0,0.0,0.005095695533003126,0.032336852111195476,0.11042074917989927,0.0,0.0,0.15329420443152325,0.09810377015624375,0.0,0.1307649210004906,0.0,0.0,0.0,0.0,0.0,0.05414816049529048,0.0,0.0,0.0,0.0,0.03366465601556708,0.014788913300511186,0.01331413926508966,0.011056395418668295,Eubacterium ramulus
msp_0300,0.0,0.0,0.0,0.06643191528166272,0.11242840270443467,0.0,0.0,0.0,0.0,0.21137705911414298,0.04177974154786969,0.04105793748449021,0.0,0.0,0.0,0.0,0.13858955002767964,0.07912374931781271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053830641009917586,0.0,0.0,0.0,0.11685728420565057,0.0,0.11604194922663115,0.0,0.14069805676807073,0.12573218198240066,0.1100461934711182,0.0,0.0,unclassified Bacteroidales
msp_0301,0.0,0.0,0.45937378010482843,0.0,0.1584079765867076,0.0,0.0029014024466196306,0.0,0.0,0.0,0.006888612336356954,0.012738413374558161,0.0,0.1017289215445455,0.0,0.0,0.0,0.07745689703713948,0.031096450123407896,0.02883900733528799,0.0,0.0,0.27519080072646945,0.04843264354551903,0.005792165203581405,0.03696043362362297,0.1240590077038458,0.0,0.0,0.0,0.2950791342970134,0.0,0.0,0.0,0.0,0.02683797591357374,0.0,0.1076261811945636,0.1016885588963787,0.09991604972645772,Faecalibacterium prausnitzii 1 (A2-165)
msp_0302,0.0,0.0,0.0,0.0,0.06747055545721908,0.0,0.0,0.0,0.0,0.08444704206368377,0.0,0.0,0.0,0.0,0.0,0.014150330205534085,0.0,0.0,0.06591558383057271,0.0,0.0,0.0,0.0,0.04651508962385464,0.0,0.0,0.0,0.0,0.0,0.0043122592630456215,0.0,0.09546519842190467,0.0,0.0,0.05159785149624835,0.0,0.05972043449354237,0.005813167841391091,0.05114372569357702,0.040584277911356464,unclassified Clostridiales
msp_0303,0.0,0.0,0.0,0.0,0.1701475392610214,0.09281500391228688,0.11070960137210373,0.1871488940524683,0.060556026329661825,0.0514682028247613,0.0,0.0030250067290719263,0.11128167537181172,0.19468513004726648,0.0026383456573932677,0.01853922056491065,0.0,0.0,0.03340428656643122,0.05184228439780314,0.0,0.0,0.0,0.0,0.0,0.0,0.035552235684304656,0.0,0.0,0.0,0.0,0.0,0.0,0.04684585650631729,0.2614815180109965,0.0,0.0,0.2657982520291725,0.1450950482935097,0.0,unclassified Clostridiales
