index,species,CRC Japan PRJDB4176,adenoma Japan PRJDB4176,UC Spain PRJEB2054,CD Spain PRJEB2054,CRC USA PRJEB12449,CD China PRJEB15371,GDM China PRJEB18755,PD Germany PRJEB17784,ACVD China PRJEB21528,CRC Germany PRJEB27928,Obesity Denmark PRJEB4336,CRC France PRJEB6070,adenoma France PRJEB6070,LC China PRJEB6337,RA China PRJEB6997,CRC Austria PRJEB7774,adenoma Austria PRJEB7774,CRC China PRJEB10878,T1D Luxembourg PRJNA289586,T2D Luxembourg PRJNA289586,VKH China PRJNA356225,T1D Finland SRP006764,ME/CFS USA PRJNA379741,T2D China PRJNA422434,BD China PRJNA431482,adenoma Italy PRJNA447983,CRC Italy PRJNA447983,atherosclerosis Sweden PRJNA177201
msp_0301,Faecalibacterium prausnitzii 1 (A2-165),-0.0010048177194201,-0.000510724175342163,0.00345266617841282,-0.000692307692307692,0.000447407836832705,-0.00261741502606065,0.000638272218800169,-0.00114176290817311,-0.00059662445972446,-0.00242757408800762,0.000829210819726652,0.000211410440095901,0.00248235803234158,-0.000806538327078019,-0.00184639073402765,0.000990472299779712,0.00291301518812782,-0.000837071025427187,-0.000759294299909852,0,0.000815103429535762,0,-0.00572546122754027,-0.000488774671431123,0.000719429718203166,0.00125707112101763,-0.00281322413422833,0.000755195767195767
msp_0302,unclassified Clostridiales,-7.6768815564235E-05,-2.08923321739737E-05,-0.000516119486020802,0,0,0,-0.000617616325767663,0,0.000149201534045879,0,0.000228933258879376,-7.59751929199587E-05,0.000449430410520202,-0.000315502853087581,-0.00045913032162299,0.000116943962831878,0.000412528748611426,-0.00174143193419005,0,0,-0.000176644013970875,0,0,-0.000269497666167141,0,0,7.99437482047098E-05,0.000529976800976801
msp_0303,unclassified Clostridiales,0.00010477381519344,8.10458860624491E-05,-8.17948717948718E-05,0,-0.000593749860764953,-3.91740409508651E-05,-5.08159856791738E-05,0.00421105797247375,-0.000150622882452635,0.000652851446585343,-0.000736656498699493,0.000731842534899637,-0.00041862756203723,0,-7.52872375296542E-05,0.000554530062267721,0.00191846748100447,-3.30392310586943E-05,-0.00079426040463892,0,0,0,-0.000109955274884393,1.69881146056336E-05,0,-7.90812241634312E-05,0.000379781561913249,0.000286582010582011
msp_0304,Alistipes sp. CAG:514,-1.78688242008219E-05,3.89096484357064E-05,-0.000196361201976803,0,0.000146377070934668,0,0,-0.000701982573208616,0,0.000235988587727328,0.000124168090646261,0,0,0,0,-0.000335379834142183,-0.00012845561525341,0,-8.12254087870892E-05,0,0,0,-0.000103548252500212,0,0,-4.73299911668453E-05,0,0
msp_0305,Roseburia sp. CAG:303,-0.00253235556807904,2.58052514811407E-05,-0.000342506490677079,0,-0.000403281578075137,-5.2578846187965E-05,-0.000221132458994725,0.000214366612671697,-0.000913442716864457,0,-0.00142217328899425,-0.000711493336002162,-0.000235274112967462,-0.000132199172244629,0.00130272034417628,-2.74205918256607E-05,-0.000120280634419173,-0.00029888239329979,-0.000168350797583121,0,-0.000450874849146263,0,-0.00025238305326167,-0.000807128091030937,-0.00160389245695072,0,-3.67361645708683E-05,0
msp_0306,Firmicutes bacterium CAG:176,0.000118655389949451,5.20276628513527E-05,-0.002888387705091,-0.00251745014245014,-0.00117264446423234,-4.65151637108386E-05,0,-0.000588253437869381,-0.000105540501177334,0.000769617023049675,0.00036623741447104,0.000131573471554766,0.00124321097447902,-5.15838697294359E-05,0.000324991098621986,0.00197693428064421,0.00164580937024673,0.000398056804983251,0.000521180854237728,0,-0.000293087947099849,0,0.000464535230756305,-0.000118803205714929,-0.000356008151773253,-0.000419788766776315,-0.000665892387333483,0.002002
msp_0307,Dorea longicatena 1,0.00154775589566819,-0.000336119227295967,-0.00174195899749095,0,0.000374556865663357,-5.55992670746769E-05,0.000793813928294857,-0.000561639744680593,-0.000307032054411278,0.000115570319363035,0.000428373713655343,0.000381535197161132,0.00117730232521354,0.000199481747201667,0.000799839604340858,0.001496053939716,-0.000734010244872145,0.000622497291630114,-0.00358266526054017,-0.000757499353990582,-0.00030262066672034,0,-0.00110755358241448,0.000264309735213682,0.000349036752266397,-0.00145535877081492,0.00133570346195462,0.00325844950111617
msp_0308,Clostridium saccharolyticum 2,0.000194882807689107,0.000672560928592433,-0.000233441068735186,0.000494560994560995,-0.000827221329464503,-0.000977992539498354,-0.000850940599906831,-0.00433048081809759,-0.000393485977595637,0.000284863258140774,-0.000322313284305035,0.000373754765983179,0.000258342983208582,8.10198229853939E-05,1.51933852699311E-05,0.00573629471260989,0.000434348875382363,-0.000543722892127312,0.000345185643493694,0,-0.000437730694019896,0,0.000622179435518972,0.000161946459922626,7.90692328408741E-05,0.000634709188112429,0.000210225203282643,0.000309282569282569
msp_0309,unclassified Blautia,-0.000718172576187261,-0.000126984291947883,0,0,-0.000179209160934758,-0.000691063806552004,0.00178712830734768,6.47149460708783E-05,-0.00208362784595974,0,-0.000262913135422692,-0.000334785933273116,5.64028865055302E-05,-0.000359099415709392,-4.62224996055297E-05,0.00514827798527879,0.000382763024271313,6.0545747508702E-05,-3.28731242591973E-05,0,0,0,3.62684239181915E-05,-0.000768773509193268,5.55395478491179E-05,-5.97897823149588E-05,-0.00013002797736085,0
msp_0310,Barnesiella sp. An22,0,0,0,0,0,0,0,0,-2.03876539063626E-05,0,-2.93784719924681E-05,0,0,0,0,0,0,-3.16136594200362E-05,0,0,0,0,0,0,0,0,0,0
msp_0311,unclassified Firmicutes,0,0,0.000116734352603918,0,-0.000285343124068663,0,0,0,0,0.000784327389793408,-9.90900125586358E-05,-2.8078776820335E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71437446740493E-05,-7.96163285462919E-05,0
msp_0312,Firmicutes bacterium CAG:110,-0.000298463429160088,-9.72128941612117E-05,-0.000818837535014006,-0.000224732058065391,-0.00338548800701814,-3.19883082222883E-05,0.000447745759044521,0.000516444713478612,0.000239261292537026,-0.000246849678935052,0.000356490062952782,0.000543401106789656,0.000297103591028537,-0.0012904550069844,0.000283470421697007,-0.000729828965211197,-0.00043923615137736,0.000167270428449909,0.000476400645262675,0,2.70337142146754E-05,0,-0.00104323611400479,0.000875272258703629,0.000331500947961023,-0.00197442202066076,-0.000406091819756028,0.000635074074074074
msp_0313,Veillonella parvula,0.000979147128322069,0.000425499934406712,0.000497713133263432,-0.000942810790033012,0.000547213894113962,0.000648059925571299,-0.00542809338339278,0.000281365215320848,0.000816570509714749,-0.000644833357032448,-0.000392361377900483,0.00103318551398591,-0.00038544967247068,0.0178228124307177,-0.000870150616788094,0.000489582251748211,-0.00049364224698975,0.000326137226055644,0.000526460789395087,0.00157197880312245,-0.000415561553432932,0.00273854166666667,-0.000156619035178826,0.00197848247241514,0.00135212507528874,0.00303679435344877,-0.000596162334720637,0.000212910052910053
msp_0314,unclassified Clostridiales,0.000924986258499281,0.00098091465509808,-0.000204022121669181,0.000321699905033238,0.000280383815758422,0,0.000622148244400686,0.00287001593478844,0.00013697721292232,0.000923819488248465,0.000541247882675264,0.0026686241316937,-0.000407641406140901,5.43894611334737E-05,0.000213667838974292,0.000481059120549224,0.000508991137370466,-0.00035985615807387,9.32856883483983E-05,0,0,0.000891203703703704,0.000598974592455398,0.000246773436601709,0.000165810450532346,-0.000207432019466627,0.000613203615849961,-0.000432113010446344
msp_0315,Firmicutes bacterium CAG:145,0.000421509315283075,0.000490376291382814,-0.000516255358756975,-0.00153422195088862,0.000434263106522712,0,-0.000173624779070381,0.000674621381349456,0.000164744843600461,0.00130874250581403,-0.00126453108326269,-0.000242512687999075,-0.000103553991133869,9.16390016580023E-05,0.000523479153061767,0.000375258254882567,0.00122135304830485,0.000199415377233744,0.000493317109676854,-0.000139961013645224,-0.000393854267423267,-0.0005,0.000464223129963185,0.00138016705801408,5.2292898394119E-05,-0.000491552027469438,0.00293465245967871,-0.00321157209662765
msp_0316,unclassified Parabacteroides,-3.20351816044941E-05,0,-0.000120929246192404,0,0,-5.97986227876426E-05,0.000431024498568358,0,0.000130389340681269,0,4.44184208626026E-05,-0.000158560891193237,-0.0001585413221501,9.60394510034986E-05,-0.000111655132227987,0,3.24019010417298E-05,-0.00019494147555308,0,0,8.76148963671562E-05,0,-4.07395101366979E-05,0.00120010839191925,-0.00019933226476822,-0.00019227411034176,-2.27472572509024E-05,0
msp_0317,unclassified Clostridiales,0.00162969896635178,0.00187735411498801,0,0,-0.000566602248541259,0,0,0.000845856590277445,-9.00459687996011E-05,0.00522000272653615,-0.000204261981796412,0.00391508109678427,0.00166661557303573,9.57482063967331E-05,0.000299264601464028,0.00184748751347972,0.00206210842898205,0.000277601265406762,0.000179172431574628,0,5.84907178592758E-05,-0.00152083333333333,0.00117418493987591,-6.70454604468863E-05,-0.000111024420375411,0.000434161063057217,0.000181186731866252,0.000673240265906933
msp_0318,Alistipes indistinctus,0.00231970352522472,0.00372689133669973,-0.00197284632567945,0,-0.000544212289222444,-0.000155907773135007,0.000323990591327466,-0.000236204791119119,0.000623874626150078,0.000594673491064274,-0.000845038543760243,-0.000432665575435327,-0.00117977233082719,-0.00111437194952758,-0.00228906323899785,0.000161176302710989,0.00114430267899632,0.00115666504279028,-0.00244671846842331,0,9.47635888908655E-05,0.000458333333333333,-0.000774321026746597,0.00319217862662742,0.00282410198490881,-0.000905948077496709,-0.000656285210266425,0.000684812224812225
msp_0319,unclassified Clostridiales,5.23751897676111E-05,-5.102914084503E-05,0,0,0,0,0.000485597768042864,0.000401785623792321,7.84488831486029E-05,-4.98184351990199E-05,-0.000683642081082523,9.50710206275705E-05,-0.000233695708911643,-0.000152111621023647,-0.000808865767314283,0.000283575500864059,-5.84563422236155E-05,0.000513986846576493,-0.000302360445162854,0,0,0,-0.000134427941501738,0.000108355637245954,0,0,0.00015636111819806,0.00113119658119658
msp_0320,unclassified Prevotella,-1.08421137314014E-05,0,0,0,0,0,0,0,0,0.00020728491402221,2.60990315852442E-05,0,0.000324132302991537,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.62730916190774E-05,0.000288868945868946
msp_0321,Clostridium sp. CAG:411,0,0,0,0,-5.72406452417362E-05,0,0,0,-2.07585756588618E-05,0,-0.000498331939060728,0,0,0,0,3.23353023121324E-05,0.000216901006793988,0,0,0,0,0,0,0,0,0,0,0
msp_0322,unclassified Ruminococcus,1.21406806397788E-05,0.000491756627481226,0,0,-0.000179876823983485,0,0,0,-0.000108074698837779,0,-0.000217606813985161,-0.00073180834520292,-8.78393220087068E-05,0.000217685513449874,-0.000120309710708501,0.000559172914750764,-5.5834917115405E-05,0.00016247297789604,-0.000640510204384045,0,-0.000432590880562099,0,0,-0.000129865838965541,-0.000359250148127409,9.21775527658097E-05,-7.19790983669794E-05,0
msp_0323,unclassified Clostridium,-7.91043980738831E-05,0,0,0,-0.000108273075266256,0,0,0,-6.10182312583115E-05,0,-0.00068583102416951,-2.60385543894682E-05,0,0,-5.66602786171675E-05,-8.89478922452892E-05,0,0,-3.8600316184259E-05,0,0,0,0,0,-4.20494500309158E-05,0,4.31935417588935E-05,-0.0010086734006734
msp_0324,Faecalibacterium prausnitzii 7,0.00153671543861203,0.00207948150885745,0,0,-0.000607797049943421,-0.00210203522107896,0.00165877939844836,-0.000141117822694464,0.000244241540447383,0,0.000349181280967133,-0.000309488942802035,-0.000936949860346127,-0.00191079614288507,-0.000805960071836737,-0.000836245785065526,-0.00032030713330773,-0.00190056820800149,0.00067268378760864,0,-0.000527860158105886,0,-0.000211399227803121,-0.00136839349422737,0.00197911678298309,-0.000731507480552169,0.000335650822552946,0.000551370851370851
msp_0325,Ruminococcus sp. UNK.MGS-30,-0.000859598631611431,0.000435949646156234,-0.000368997449918503,0,-0.000200803320974554,-0.000181956291456025,0.000397732033889648,-0.000100488516482287,-0.00125988663588813,0,0.000203340403730105,-0.000190871194597227,-0.00036474622568576,0.000411358196656845,-0.000996762663335792,-0.000199052656851772,0.000282008673980912,0.000542973143523622,0.00103956965910406,0.000103078015358717,-0.00226704714350263,-0.000614583333333333,0.000724635249824702,0.000384279444918734,-0.000178442565223471,-0.00066326812000191,0.000342165808375932,0
msp_0326,unclassified Alistipes,2.40288057908418E-05,0,0,0,-0.000328751157429045,-4.83935062044995E-05,0.000459868520505546,-7.35597445171833E-05,-0.000223734439333867,0,-0.000266315177495566,2.8281788605374E-05,0,-0.000150377722740328,-9.37943644164292E-05,3.52275892685184E-05,0,-0.000739374216063585,0,0,0,0,8.41408094444043E-05,-0.000544255307145522,-7.55311915500628E-05,0.000164158098767841,0,0
msp_0327,Bacteroides sp. CAG:545,0,0,0,0,4.22434294699105E-05,0,0,0,0,7.0568094868131E-05,0.000212177613968262,4.36367361871543E-05,6.82729244362318E-05,0,0,-3.10058997520772E-05,-3.50843434865669E-05,0,-5.095429254247E-05,0.000111844927634401,0,0,-0.000674186633757981,0,0,7.26957527123497E-05,-0.000263846676751439,0
msp_0328,Brachyspira sp. CAG:484,0,2.16559839612234E-05,0,0,-0.000166989638531248,0,0,0,0,0,6.30559320206369E-05,0.000149752837128375,0.00067562208507269,0,0,4.87711782309132E-05,0,0,0,0,0,0,6.45039425287356E-05,0,0,-0.000106349750664942,6.88115888244655E-05,0
msp_0329,Clostridium butyricum,0.000112523038112754,0,0,0,-1.9947048510397E-05,5.35533402782073E-05,0,0,-0.000144811970750315,0,0,-0.000100373978007542,0,-4.55984838108349E-05,4.12308439724069E-05,7.89757886742863E-05,0,0,0,0,0,0,0,-0.000138258584324911,0,0,0,0
msp_0330,Firmicutes bacterium CAG:534,0,0,0,0,0,0,0,0,0,0.000129967781349313,-0.000390077891872231,0,0,0,0,0,2.97449155855408E-05,0,-7.62149552575083E-05,0,0,0,0.000211472373082537,0,0,0,0,0
msp_0331,Oscillibacter sp. KLE 1728 ,-0.000884234629698402,0.00157268218068115,0.00166169607227503,0.0027050061050061,0.000664512170760217,-0.00648824183069368,0.0009577335483119,-0.000888345215876767,-0.00294196917328169,-0.000556465708578026,0.00175400670023095,0.00221400863622426,0.000779503335099138,-0.00180015615625759,0.003950236288523,0.0038416803439889,-0.0003796929905149,0.00166563967884855,0.000363267542013563,-0.000643256288870324,-0.000383958440070432,0.00364583333333333,0.000922221867338829,0.00099814407016804,0.00445416640562046,0.00131950266098958,-0.00130584706043559,0.00115889567222901
msp_0332,unclassified Clostridiales,0,0,0,0,0,0,0,0,0,0,-2.46803926561457E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msp_0333,Lactobacillus ruminis,0,0,0,0,3.22387216646267E-05,0,7.62798926839504E-05,0,-0.000131655037493273,0,-0.000340847000568469,-0.00046127303862278,-0.000103564229827438,0,-0.000453679471659787,0,0,-2.66225612066066E-05,0,0,3.45224412602907E-05,0,0,0.000301268876436158,5.28307101493352E-05,4.49386536937904E-05,0,0.000175723905723906
msp_0334,Erysipelotrichaceae bacterium 5_2_54FAA ,0.000532485534198921,-7.5987028372199E-05,-0.000806967239887408,0.00100712250712251,0.000649575767878904,-0.000538919333511659,-0.000424634287044055,-0.000132665608943583,0.00324438847121507,0,-0.000155826159822334,-0.000441611913915545,-0.000251119857248244,5.97637638871343E-05,0.000652422258547928,-0.000143054556882536,-0.000872915296886407,-0.000254285905423676,0.000144957464072046,0,0,-0.001225,0.000604611111083755,0.000240518331488206,0,0,0.000169311798817344,0
msp_0335,unclassified Alistipes,0.00209988312315149,0.00323728362569425,0.000170279522065236,0,-0.00139459448602248,6.23112852299358E-05,-0.000177050754458162,-0.000387836169381932,0.000124755794450544,7.34843295276103E-05,-0.00147694478951728,0.000287018345821507,0.00331472966286228,-0.000159262661299861,-0.00016188457881108,0.000440035382189572,-0.000215150340988377,-0.000207820107023104,0.000368299498767597,-0.000253561128291815,0,0,0.000386718968205193,0.000157801260869837,0.000198429259294823,0.000308314341121613,0.000279226297292786,0
msp_0336,Bacteroides fluxus,2.34739091037062E-05,0,0,0,-3.14524331793942E-05,0,0,6.83622460726493E-05,-2.67708244553505E-05,0,-8.76077026580766E-05,-3.5016233666987E-05,0.000835007844957002,-8.24606622222528E-05,0,0,-4.02244536103955E-05,0,0,0,0,0,0,0,0.00115123803611077,8.30589078829845E-05,-0.000142863885920392,0
msp_0337,Eubacterium sp. 38_16 ,-0.000565833603693873,-0.000552092177899321,-0.00137184915574621,-0.00122712883823995,-0.000435161362879079,-0.0022250852148309,0.00140634022930868,0.000258223767834359,-0.000438039638310195,-0.000575418712481002,0.000490241272091598,-0.000410131296391111,0.000653086813012565,0.000192029087079967,0.00115186360745521,0.000373719690670191,0.00250237534300388,-0.00141240441742766,-0.000751935374848984,0,3.3566893210455E-05,-0.0004375,0.00413768740405938,-0.000737662202191849,-0.000495879089329348,-0.000519332696161487,0.00104224381402703,-0.000684444444444445
msp_0338,Fusobacterium mortiferum,0.00210602569957093,0.00208357205020103,0,0,-7.13900538206093E-05,0.000154971365878469,-0.000154151969429747,0,-0.000576799783533855,0,0,8.0900902018813E-05,3.78591112350817E-05,-0.000500882024880654,-0.000149733587316842,0,0.000160843664824719,0.00023640757706779,0,0,-0.000163595849215971,0,0,0.000588623505965123,-0.000982592014483314,0,0.00043383179967533,0
msp_0339,unclassified Prevotella,0,0,0,0,0,6.86848648372756E-06,0.000116650522610424,0,-0.000174687356907983,0,-9.33207265437862E-05,0,0,0.00108535155598973,6.00445335971608E-05,0,0,0,0,0,-0.00944473084156931,0,0.000278489932229832,-7.51723596345842E-06,0.00166682998161677,0,0,0
msp_0340,Clostridium leptum,0.00212439557696025,0.000748626111519967,-0.00029047619047619,0.000207416040749374,0.00398964536371545,-0.00107582800182435,-0.000187140984363014,-0.00437036760337801,-0.002015033131522,-0.000137746925349275,0.000663410592431717,-0.00235287820969951,-0.000790556280266802,-0.000205306121209949,0.000758848074831613,0.00126949794819234,-0.00355481843689081,-0.00029411748995048,-0.00102416811679109,-0.00136582794124455,-0.000420644182948652,0.00650208333333333,0.00207317255532582,0.000673568770614185,0.000245796215351167,-0.00146939559211784,0.00160404103737693,0.00213157757468869
msp_0341,Klebsiella michiganensis 2,-0.00013510683119097,4.86873024173982E-05,0,0,-8.52883724463236E-05,-0.000304192117224891,0,0,-0.000179103488446297,0.000431780673625218,-1.89545981784214E-05,-0.000116068534655817,-0.000114254051834534,0.000209493535524075,-0.000401701267224408,0.000706628875384098,7.07483639875781E-05,2.91020146122685E-05,-0.000106217262840909,0,-0.000576100494457906,0,5.43622702615053E-05,0.000217873423930532,-0.000229445082337775,0.00091609036517651,0.000172679761051537,0.000286596119929453
msp_0342,Flavonifractor sp. 2789STDY5834931,0.00400587577119985,0.00110675076416004,0,0.000705128205128205,-0.00137041379401877,-0.000174828933481828,-0.000358370156002323,0.000395795021501153,-0.000443104994076675,-9.55820052931209E-05,0.000292299486537418,0.000617782076459059,0.00102404986269391,0.000212620035676037,0.000364948169229162,-0.000123319898309212,6.49330372973267E-05,0.000414133087203981,0.00375282656131513,0,-0.00164254946436856,0,-0.000356414663911316,0.000975793582300658,-0.000461129638917366,0.000847727655122395,0.000427140235065268,0
msp_0343,Clostridium sp. CAG:413,0,-1.78774533792262E-05,0,0,0,0,7.39389875684553E-05,7.25198633545284E-05,0,0.000657432843517665,-0.000145400158447021,2.51888338695245E-05,0,0,7.20229658229786E-05,0,0,3.34809050440047E-05,7.86742808019404E-05,0,0,0,0,3.26318171328026E-05,0.000233406433970114,0,0,-0.000217439153439154
msp_0344,Anaerotruncus sp. CAG:390,-1.31729824647307E-05,0,0,0,0,0,0,5.09056061134951E-05,0,0,-0.000190916669854386,0,0,0,0,0,0,0,0,0,0,0,-4.0201700911681E-05,0,0,0,0,0.000465982905982906
msp_0345,unclassified Faecalibacterium,-0.000302407905991165,-0.000106540202043657,0,0,0.000217737099796306,-0.00037764214589088,0.00103697922737853,-3.71448201912073E-05,-0.000500917876279801,0,-0.00436592304098726,-0.000215612646609779,0.00255106851188977,0.000576197545318921,-0.000444207066340406,7.58072776009362E-05,0.000131194170476802,-0.00121264720752421,9.36930091185408E-05,0,-0.000850625891491506,0,-0.000295317340605778,-0.000267561906376889,0.00160027505693208,0,0,0
msp_0346,Clostridium sp. CAG:43,0.00112215761380335,0.00045208671330783,-0.00205140324997132,-0.00632371286121286,-0.00103046927740934,-0.00453946674358502,0.000630560544194032,-0.0010985983645762,-0.00153618341354639,-0.00063594341024466,0.0030379652738989,0.00109361858778346,0.000837209897256133,-0.00228538395890798,-0.00177631178034583,0.00275564824500905,-0.00156487075847695,0.000905192515754369,-0.000704927902731416,0.00156331249198835,-0.00107727758376601,0.00212986111111111,-0.00273131466417159,-0.00108700948891856,0.00155340447026078,-0.00713739022481522,-0.00359943116872547,0.0013072962962963
msp_0347,Clostridium paraputrificum,-0.00030454290223623,-4.79766459738382E-05,7.32327170184313E-05,0.000306267806267806,0.000135178191917286,0.000314638487569644,0,0,-9.72752133705263E-05,0.000262274618181205,0.000157280802211626,0.000266124518637618,9.89981392382956E-05,0.000650610504658715,0.00360026956781732,0.000750761930862777,0.000189521235365708,0.000290698466021302,-0.000217622352983731,0,0,0.0015,7.71068694608924E-05,0.00018450680484998,0,0,-0.000132314144296958,-0.000332116402116402
msp_0348,unclassified Firmicutes,-4.88495730426108E-05,-1.81016477140868E-05,-0.000255732302367641,0,-0.000874019731321318,-4.45162111985112E-05,0,-0.00106966816788168,3.82794280350386E-05,0.000126368523297752,0.000159871815293222,-0.000599020806122702,0.000284234414052556,2.55011317111881E-05,5.87630352676087E-05,-4.91609985656285E-05,-0.00015094463244509,-0.00038038225909273,-0.000242739696582114,0,0,0,-6.07379431494431E-05,-2.43591201194259E-05,0,0.000821454358616568,4.76151760187253E-05,-0.000214666666666667
msp_0349,Bacteroides sp. An19 ,0,0,0,0,0,0,0,0,0,0.000138046671523918,-9.34270875743141E-05,-0.000133443298698636,-3.93981423107637E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msp_0350,Fournierella massiliensis,0.000303578755350865,-5.72493546579097E-05,0,0,-4.46274759680311E-05,4.71599211353309E-05,0,0,-7.29792894125957E-05,8.92535049472275E-05,0,3.89407962503152E-05,3.5911421923528E-05,-0.000105882630400783,0,0.000256193993381959,0,0,0,0,0,0,0.000290566667202972,8.33240522537449E-05,0,0.000366547997176519,0,0
msp_0351,unclassified Bacteroides,2.84884796983305E-05,0,0,0,0,0,0,0,-0.000130274691027656,0,1.8168696438293E-05,-2.96259589272879E-05,3.28392654502224E-05,0,0,0,0,0,0,0,0,0,-9.50493487433975E-05,0,0,0,0,0
msp_0352,Oscillibacter sp. CAG:241,-0.000183413745244482,9.66541217651244E-05,0,0,0.000334952055988599,0,0.0001896782669915,0.00034585898617815,0,0.000479696788716786,0.000349520707973582,-0.000177226950238977,-0.000340519192484579,-1.97713949005185E-05,-0.000125436437442221,0.00109417598229788,0.00181371951702095,5.42847519941987E-05,-0.000130088840102884,0,0,0,0.000360156754363743,-3.33636481320357E-05,0,-0.000584320355609368,-0.000484154610780617,0.000896080894414228
msp_0353,unclassified,-5.81403318352884E-05,0.000130281850547287,-0.000260713898937501,-0.000235704110704111,-0.00463698562309847,0,-7.81651390447687E-05,0.00165681589124274,-0.000142912915726875,-0.000718335413598206,0.000582900196460155,0.000362716683019502,-8.0082256773701E-05,-0.000278902658123734,-0.000193628488012885,-9.71196925227444E-05,9.87601040503537E-05,-0.000361716437955035,-0.000719097341028695,0,0.000333402808445572,-0.000729166666666667,-0.00121771988719953,0.000149411469686123,0.000767550059972517,0.00107906348392736,-0.00101653921852638,-0.00117973801507135
msp_0354,unclassified Firmicutes,0,0,-0.00013034375468586,0,-0.000159189844498593,0,0,5.07076412591722E-05,0,7.35521547984449E-05,-0.000463358730982022,0.000192863255757982,0.000121488928070789,0,0,0.000277891305062965,0.000308520962365658,0,-0.000265092293169467,0,0,0,0,0,0,0,0,0.000293153439153439
msp_0355,unclassified Bacteroides,0,0,0,0,0,0,0,0,0,0,0,0,-4.77715139822169E-05,4.18449050649835E-05,0,0,0,0,0.000116673993279208,0,0,0,0,0,0,0,-3.303934327297E-05,0
msp_0356,unclassified Clostridiales,0.00308855076806123,0.00197320027963964,-0.00101834316477174,0.000321678321678322,-0.00212586387665744,-0.0029611918361053,-0.0014965960521548,-0.00032965175038426,0.000638364849585415,-0.000805601237874968,0.00080727237127184,0.000613542297238465,-0.000529526007593741,-0.00181325616797263,0.00355232535746187,0.00044572404166205,-0.0005610885689038,0.000711843979554114,0.00310344773277291,-0.000311995265942634,0.00202224156019841,-0.0006875,0.00143193296089897,0.00163480427432556,0.000541164353543027,-0.000685216370269973,0.000951439677585949,0.000357693602693603
msp_0357,Clostridium sp. CAG:169,0.000460392540421337,0.000873059592397884,-0.00200879122496543,0,-0.000417680573915881,0,0.00044726554846373,-0.000171241230681235,-0.000108192255715403,0.000528101197338057,0.000768905892079044,-0.000155972529245932,0.000618802322361403,-9.17235103651959E-05,0.000724726820145438,-0.000354200150173872,-0.000713452479634752,0.000283595143167971,-0.000432899257766055,-6.01503759398496E-05,7.26586525020968E-05,0,-0.000559363045844718,0.000417817523234691,-0.000174860212619682,-0.00149541652555769,0.00147821555167159,0.00191992336470114
msp_0358,unclassified Eubacterium,0,0,0,0,-3.53914041447898E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msp_0359,Mitsuokella jalaludinii,0.000144108423589269,0.000330179369396626,0,0,0,0,0,0,0.000132648334482157,-0.000120927435477422,0.000145218895338229,0.00015561729066547,0.000288426883157252,0,0.000117349976682013,-5.58796717662033E-05,8.01811076178314E-05,-5.68753813457272E-05,0,0,0,0,-4.38752145106984E-05,-4.88478378744421E-05,0.000126602208729907,0.000230772142545705,2.89638643067847E-05,0
msp_0360,Clostridium asparagiforme == lavalense,0.000684218894525381,0.00101287877008499,0,0,0.000862571057409265,-0.000547103384261561,0.00120904787213812,0.000776774227990522,-0.000823293067112297,-0.000200173912967397,-0.000355143884817682,0.000255670408984172,0.000510755690365487,0.000567248563849585,0.00266392316814083,0.000499704688499729,0.000757382820688609,-0.000628948785744958,0.00037434377168782,-0.000221480497400561,-0.000417194867458557,-0.0039375,0.00204556165081705,0.00252323896521058,-0.000292896433872467,0.000637633463646928,-0.000679064660069717,-0.00180019943019943
msp_0361,Firmicutes bacterium CAG:170,-0.000167911870926002,-6.65175453926487E-05,0.000263941160656386,0,0.00034235918994913,0,0.000479749746415771,0.000201038935294065,0.000101824032105709,8.99828990705823E-05,0.00050015205706652,-0.000205370555444506,-0.000215881626595506,-0.00010395030220514,-0.00034578797181524,-0.000162606932828431,0.000305398271502093,0.000192441018807673,-0.000151808103065447,0,0.000154290288631217,0,0,0.000120165143882472,0,-0.000126648230248733,6.00476878285047E-05,0.000603102564102564
msp_0362,Clostridium saudiense,0.000449821371377764,0.000869918576538343,0.000299874210039045,0,-0.000271026511859898,-4.25254293582658E-05,0,-0.000635359765817283,-0.00123142525569676,0.000774554365752857,-0.000740500512995646,0.000301516913494221,0.000618719184936962,0.000428482885719047,0.00129850167008527,0.000497710179089992,-0.000671172776643194,-0.00131478392645159,0.000383988906714414,0,7.58859481764695E-05,-0.0046791087962963,-0.00173439772778534,0.000527094897506236,0,-9.57606904245441E-05,0.000493004832368062,0
msp_0363,unclassified Bacteroides,1.54193127282466E-05,0,0,0,0,0,0,0,-0.000108557059467347,0,-1.94358351010301E-05,-9.97089455872863E-05,0,0,0,0,0,0.00040481371751371,0,0,0,0,0,6.71629161938556E-05,0.000107216250943167,-5.16430603619463E-05,0.000138782104349723,0
