Catenibacterium sp. CAG:290,Prevotella sp. P4-51 & PA-67 & P5-64 & P5-108 & CAG:474,0.5567484234315077
Catenibacterium sp. CAG:290,Prevotellamassilia timonensis,0.5391773859220406
Catenibacterium sp. CAG:290,Senegalimassilia anaerobia,0.5260516907971465
Catenibacterium sp. CAG:290,Succinatimonas sp. CAG:777,0.598758895356037
Catenibacterium sp. CAG:290,unclassified Eggerthellaceae,0.5400924165914348
Catenibacterium sp. CAG:290,unclassified Olsenella,0.5876493763714585
Catenibacterium sp. CAG:290,unclassified Prevotella,0.5442710130029035
Catenibacterium sp. CAG:290,unclassified Prevotellaceae,0.5584504471634876
Christensenella minuta,Christensenella minuta,1.0
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,1.0
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,Clostridium sp. CAG:138,0.579486953679185
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,Clostridium sp. CAG:349,0.505748211363453
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,Firmicutes bacterium CAG:110,0.5389299527458931
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,Firmicutes bacterium CAG:124,0.5208199140748551
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,Firmicutes bacterium CAG:129,0.5310780440519494
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,Firmicutes bacterium CAG:170,0.5462294944418314
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,Firmicutes bacterium CAG:176,0.5516253564929593
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,Firmicutes bacterium CAG:238,0.5440447618026787
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,Firmicutes bacterium CAG:272,0.5529749096582824
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,Firmicutes bacterium CAG:313,0.5062595429612606
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,Ruminococcus sp. CAG:382,0.5322346556051336
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,unclassified,0.5012932854645566
Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,unclassified Firmicutes,0.5441629821362892
Christensenellaceae bacterium Phil10,Christensenellaceae bacterium Phil10,1.0
Citrobacter freundii,Citrobacter freundii,1.0
Citrobacter koseri,Citrobacter koseri,1.0
Citrobacter werkmanii,Citrobacter werkmanii,1.0
Cloacibacillus evryensis,Cloacibacillus evryensis,1.0
Cloacibacillus porcorum,Cloacibacillus porcorum,1.0
Clostridia bacterium UC5.1-1D10 / Clostridium sp. CAG:505 / Firmicutes bacterium CAG:466,Clostridia bacterium UC5.1-1D10 / Clostridium sp. CAG:505 / Firmicutes bacterium CAG:466,1.0
Clostridia bacterium UC5.1-2E3,Clostridia bacterium UC5.1-2E3,1.0
Clostridiales bacterium 1_7_47FAA  & VE202-28,Clostridiales bacterium 1_7_47FAA  & VE202-28,1.0
Clostridiales bacterium 41_21_two_genomes,Clostridiales bacterium 41_21_two_genomes,1.0
Clostridiales bacterium S5-A14a,Clostridiales bacterium S5-A14a,1.0
Clostridiales bacterium UBA643,Clostridiales bacterium UBA643,1.0
Clostridiales bacterium UBA644,Clostridiales bacterium UBA644,1.0
Clostridioides difficile,Clostridioides difficile,1.0
Clostridium asparagiforme == lavalense,Anaerotruncus colihominis,0.5522352510721464
Clostridium asparagiforme == lavalense,Clostridium asparagiforme == lavalense,1.0
Clostridium asparagiforme == lavalense,Clostridium bolteae,0.6201496210649258
Clostridium asparagiforme == lavalense,Clostridium citroniae,0.6311208595436842
Clostridium asparagiforme == lavalense,Clostridium symbiosum,0.5388360587288303
Clostridium asparagiforme == lavalense,Flavonifractor plautii,0.5251094521249614
Clostridium asparagiforme == lavalense,Hungatella hathewayi 2,0.5242367187663796
Clostridium bolteae,Clostridium asparagiforme == lavalense,0.6201496210649258
Clostridium bolteae,Clostridium bolteae,1.0
Clostridium bolteae,Clostridium citroniae,0.65446290833958
Clostridium bolteae,Clostridium clostridioforme 1,0.5520884681470277
Clostridium bolteae,Clostridium innocuum,0.5480145928813879
Clostridium bolteae,Clostridium symbiosum,0.6491827921160596
Clostridium bolteae,Eggerthella lenta,0.5690842907651522
Clostridium bolteae,Erysipelatoclostridium ramosum,0.5492474952504482
Clostridium bolteae,Flavonifractor plautii,0.7070902807431948
Clostridium bolteae,Hungatella hathewayi 2,0.6346808158636856
Clostridium bolteae,Ruminococcus gnavus,0.591200480264755
Clostridium butyricum,Clostridium butyricum,1.0
Clostridium celatum,Clostridium celatum,1.0
Clostridium citroniae,Clostridium asparagiforme == lavalense,0.6311208595436842
Clostridium citroniae,Clostridium bolteae,0.65446290833958
Clostridium citroniae,Clostridium citroniae,1.0
Clostridium citroniae,Clostridium symbiosum,0.5480689870096628
Clostridium citroniae,Flavonifractor plautii,0.5310198468788255
Clostridium citroniae,Hungatella hathewayi 2,0.5311891551297236
Clostridium clostridioforme 1,Clostridium bolteae,0.5520884681470277
Clostridium clostridioforme 1,Clostridium clostridioforme 1,1.0
Clostridium clostridioforme 2,Clostridium clostridioforme 2,1.0
Clostridium disporicum,Clostridium disporicum,1.0
Clostridium glycyrrhizinilyticum,Clostridium glycyrrhizinilyticum,1.0
Clostridium hylemonae,Clostridium hylemonae,1.0
Clostridium innocuum,Clostridium bolteae,0.5480145928813879
Clostridium innocuum,Clostridium innocuum,1.0
Clostridium innocuum,Clostridium symbiosum,0.509059252135062
Clostridium innocuum,Eggerthella lenta,0.5441741326885131
Clostridium innocuum,Erysipelatoclostridium ramosum,0.5351223244997558
Clostridium innocuum,Flavonifractor plautii,0.5130830864454922
Clostridium innocuum,Hungatella hathewayi 2,0.5383013588049498
Clostridium innocuum,Ruminococcus gnavus,0.5188804406911536
Clostridium leptum,Clostridium leptum,1.0
Clostridium leptum,Ruthenibacterium lactatiformans,0.5249919928119214
Clostridium methylpentosum,Clostridium methylpentosum,1.0
Clostridium neonatale,Clostridium neonatale,1.0
Clostridium paraputrificum,Clostridium paraputrificum,1.0
Clostridium perfringens,Clostridium perfringens,1.0
Clostridium phoceensis,Clostridium phoceensis,1.0
Clostridium phoceensis,Flavonifractor sp. 2789STDY5834895 & sp. 2789STDY5834937 /  Clostridium sp. 2789STDY5608878,0.5748875886095048
Clostridium phoceensis,Oscillibacter sp. KLE 1728 & KLE 1745 / Oscillospiraceae VE202-24,0.6378560586611718
Clostridium saccharolyticum 2,Clostridium saccharolyticum 2,1.0
Clostridium saudiense,Clostridium saudiense,1.0
Clostridium saudiense,Turicibacter sanguinis 1,0.5575672926717369
Clostridium saudiense,Turicibacter sanguinis 2,0.5405044494012233
Clostridium saudiense,unclassified Intestinibacter,0.6210804422877596
Clostridium scindens 1,Clostridium scindens 1,1.0
Clostridium scindens 2,Clostridium scindens 2,1.0
Clostridium sp. 26_22,Clostridium sp. 26_22,1.0
Clostridium sp. 2789STDY5608793,Clostridium sp. 2789STDY5608793,1.0
Clostridium sp. 2789STDY5608831,Clostridium sp. 2789STDY5608831,1.0
Clostridium sp. 2789STDY5608884,Clostridium sp. 2789STDY5608884,1.0
Clostridium sp. 2789STDY5608884,Firmicutes bacterium CAG:129,0.5576244917801688
Clostridium sp. 2789STDY5608884,Firmicutes bacterium CAG:170,0.5253623521483144
Clostridium sp. 2789STDY5608884,Firmicutes bacterium CAG:95,0.6343018366758175
Clostridium sp. 2789STDY5608884,unclassified,0.5078830621007985
Clostridium sp. 2789STDY5608884,unclassified Firmicutes,0.5590694732949887
Clostridium sp. 2789STDY5834874 & sp. 2789STDY5608885,Clostridium sp. 2789STDY5834874 & sp. 2789STDY5608885,1.0
Clostridium sp. 2789STDY5834874 & sp. 2789STDY5608885,Faecalibacterium sp. CAG:82,0.511730381931573
Clostridium sp. 2789STDY5834874 & sp. 2789STDY5608885,Oscillibacter sp. 57_20,0.5013960950526933
Clostridium sp. 2789STDY5834874 & sp. 2789STDY5608885,Oscillibacter sp. ER4 / Firmicutes bacterium CAG:129_59_24,0.5003615564610838
Clostridium sp. 2789STDY5834920,Clostridium sp. 2789STDY5834920,1.0
Clostridium sp. 2789STDY5834924,Clostridium sp. 2789STDY5834924,1.0
Clostridium sp. 27_14,Clostridium sp. 27_14,1.0
Clostridium sp. 28_12 & CAG:356,Clostridium sp. 28_12 & CAG:356,1.0
Clostridium sp. 28_17 & CAG:470,Clostridium sp. 28_17 & CAG:470,1.0
Clostridium sp. 29_15 & CAG:265,Clostridium sp. 29_15 & CAG:265,1.0
Clostridium sp. 42_12 & CAG:75,Clostridium sp. 42_12 & CAG:75,1.0
Clostridium sp. 44_14 & CAG:277,Clostridium sp. 44_14 & CAG:277,1.0
Clostridium sp. 7_2_43FAA,Clostridium sp. 7_2_43FAA,1.0
Clostridium sp. AT4,Blautia sp. CAG:257,0.5042001173196407
Clostridium sp. AT4,Clostridium sp. AT4,1.0
Clostridium sp. CAG:1000,Clostridium sp. CAG:1000,1.0
Clostridium sp. CAG:1013,Clostridium sp. CAG:1013,1.0
Clostridium sp. CAG:1024,Clostridium sp. CAG:1024,1.0
Clostridium sp. CAG:1024,Sphaerochaeta sp. Phil3,0.5338858978066613
Clostridium sp. CAG:1024,Treponema succinifaciens,0.5674451604026903
Clostridium sp. CAG:1193,Clostridium sp. CAG:1193,1.0
Clostridium sp. CAG:1219,Clostridium sp. CAG:1219,1.0
Clostridium sp. CAG:127,Clostridium sp. CAG:127,1.0
Clostridium sp. CAG:138,Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,0.579486953679185
Clostridium sp. CAG:138,Clostridium sp. CAG:138,1.0
Clostridium sp. CAG:138,Faecalibacterium sp. CAG:74,0.5014255022115024
Clostridium sp. CAG:138,Firmicutes bacterium CAG:110,0.5904891022920453
Clostridium sp. CAG:138,Firmicutes bacterium CAG:124,0.5789740230028048
Clostridium sp. CAG:138,Firmicutes bacterium CAG:129,0.605873584645348
Clostridium sp. CAG:138,Firmicutes bacterium CAG:176,0.5696650610644137
Clostridium sp. CAG:138,Firmicutes bacterium CAG:95,0.5232734561682237
Clostridium sp. CAG:138,unclassified,0.5780134952832781
Clostridium sp. CAG:138,unclassified Clostridiales,0.5617382761896813
Clostridium sp. CAG:138,unclassified Firmicutes,0.6131677897951857
Clostridium sp. CAG:167,Clostridium sp. CAG:167,1.0
Clostridium sp. CAG:169,Clostridium sp. CAG:169,1.0
Clostridium sp. CAG:217,Clostridium sp. CAG:217,1.0
Clostridium sp. CAG:221,Clostridium sp. CAG:221,1.0
Clostridium sp. CAG:230,Clostridium sp. CAG:230,1.0
Clostridium sp. CAG:245,Clostridium sp. CAG:245,1.0
Clostridium sp. CAG:253,Clostridium sp. CAG:253,1.0
Clostridium sp. CAG:269,Clostridium sp. CAG:269,1.0
Clostridium sp. CAG:273,Clostridium sp. CAG:273,1.0
Clostridium sp. CAG:288,Clostridium sp. CAG:288,1.0
Clostridium sp. CAG:299,Clostridium sp. CAG:299,1.0
Clostridium sp. CAG:302,Clostridium sp. CAG:302,1.0
Clostridium sp. CAG:307,Clostridium sp. CAG:307,1.0
Clostridium sp. CAG:343,Clostridium sp. CAG:343,1.0
Clostridium sp. CAG:349,Alistipes sp. CAG:435,0.5376591957356965
Clostridium sp. CAG:349,Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,0.505748211363453
Clostridium sp. CAG:349,Clostridium sp. CAG:349,1.0
Clostridium sp. CAG:349,Firmicutes bacterium CAG:272,0.5168959705597579
Clostridium sp. CAG:349,Ruminococcus sp. CAG:382,0.5287893329790186
Clostridium sp. CAG:352 / Ruminicoccus sp. 2789STDY5834969 & sp. 2789STDY5608859,Clostridium sp. CAG:352 / Ruminicoccus sp. 2789STDY5834969 & sp. 2789STDY5608859,1.0
Clostridium sp. CAG:354_28_25,Clostridium sp. CAG:354_28_25,1.0
Clostridium sp. CAG:389,Clostridium sp. CAG:389,1.0
Clostridium sp. CAG:411,Clostridium sp. CAG:411,1.0
Clostridium sp. CAG:413,Clostridium sp. CAG:413,1.0
Clostridium sp. CAG:417,Clostridium sp. CAG:417,1.0
Clostridium sp. CAG:43,Clostridium sp. CAG:43,1.0
Clostridium sp. CAG:43,Clostridium sp. CAG:7,0.5167135648311356
Clostridium sp. CAG:433,Clostridium sp. CAG:433,1.0
Clostridium sp. CAG:440,Clostridium sp. CAG:440,1.0
Clostridium sp. CAG:448,Clostridium sp. CAG:448,1.0
Clostridium sp. CAG:451,Clostridium sp. CAG:451,1.0
Clostridium sp. CAG:452,Clostridium sp. CAG:452,1.0
Clostridium sp. CAG:465,Clostridium sp. CAG:465,1.0
Clostridium sp. CAG:508,Clostridium sp. CAG:508,1.0
Clostridium sp. CAG:510,Clostridium sp. CAG:510,1.0
Clostridium sp. CAG:510,Succinatimonas sp. CAG:777,0.5557471873810228
Clostridium sp. CAG:510,unclassified Elusimicrobium,0.5279729567161122
Clostridium sp. CAG:524,Clostridium sp. CAG:524,1.0
Clostridium sp. CAG:533,Clostridium sp. CAG:533,1.0
Clostridium sp. CAG:557,Clostridium sp. CAG:557,1.0
Clostridium sp. CAG:567,Clostridium sp. CAG:567,1.0
Clostridium sp. CAG:568,Clostridium sp. CAG:568,1.0
Clostridium sp. CAG:568,Dialister sp. CAG:486,0.5160956070781749
Clostridium sp. CAG:568,Succinatimonas sp. CAG:777,0.5224564033308164
Clostridium sp. CAG:571,Clostridium sp. CAG:571,1.0
Clostridium sp. CAG:575,Clostridium sp. CAG:575,1.0
Clostridium sp. CAG:58,Clostridium sp. CAG:58,1.0
Clostridium sp. CAG:590,Clostridium sp. CAG:590,1.0
Clostridium sp. CAG:590,Clostridium sp. CAG:632,0.5102082165263805
Clostridium sp. CAG:594,Clostridium sp. CAG:594,1.0
Clostridium sp. CAG:609,Clostridium sp. CAG:609,1.0
Clostridium sp. CAG:62,Clostridium sp. CAG:62,1.0
Clostridium sp. CAG:628,Clostridium sp. CAG:628,1.0
Clostridium sp. CAG:632,Clostridium sp. CAG:590,0.5102082165263805
Clostridium sp. CAG:632,Clostridium sp. CAG:632,1.0
Clostridium sp. CAG:632,Prevotella sp. 885,0.5014784161778685
Clostridium sp. CAG:632,Prevotella sp. CAG:732,0.5200657865748699
Clostridium sp. CAG:632,Succinatimonas sp. CAG:777,0.5646551330281885
Clostridium sp. CAG:678,Clostridium sp. CAG:678,1.0
Clostridium sp. CAG:7,Clostridium sp. CAG:43,0.5167135648311356
Clostridium sp. CAG:7,Clostridium sp. CAG:7,1.0
Clostridium sp. CAG:710,Clostridium sp. CAG:710,1.0
Clostridium sp. CAG:762,Clostridium sp. CAG:762,1.0
Clostridium sp. CAG:768,Clostridium sp. CAG:768,1.0
Clostridium sp. CAG:780,Clostridium sp. CAG:780,1.0
Clostridium sp. CAG:793,Clostridium sp. CAG:793,1.0
Clostridium sp. CAG:798,Clostridium sp. CAG:798,1.0
Clostridium sp. CAG:91 & sp. 2789STDY5834873,Clostridium sp. CAG:91 & sp. 2789STDY5834873,1.0
Clostridium sp. CAG:914,Clostridium sp. CAG:914,1.0
Clostridium sp. CAG:921,Clostridium sp. CAG:921,1.0
Clostridium sp. CAG:964,Clostridium sp. CAG:964,1.0
Clostridium sp. CAG:967,Clostridium sp. CAG:967,1.0
Clostridium sp. CL-2,Clostridium sp. CL-2,1.0
Clostridium sp. KLE 1755 & Clostridiales bacterium VE202-27,Clostridium sp. KLE 1755 & Clostridiales bacterium VE202-27,1.0
Clostridium sp. L2-50,Clostridium sp. L2-50,1.0
Clostridium sp. Marseille-P2538,Clostridium sp. Marseille-P2538,1.0
Clostridium spiroforme,Clostridium spiroforme,1.0
Clostridium symbiosum,Anaerotruncus colihominis,0.5004622600831595
Clostridium symbiosum,Clostridium asparagiforme == lavalense,0.5388360587288303
Clostridium symbiosum,Clostridium bolteae,0.6491827921160596
Clostridium symbiosum,Clostridium citroniae,0.5480689870096628
Clostridium symbiosum,Clostridium innocuum,0.509059252135062
Clostridium symbiosum,Clostridium symbiosum,1.0
Clostridium symbiosum,Eggerthella lenta,0.5005883969519319
Clostridium symbiosum,Flavonifractor plautii,0.5705373798260439
Clostridium symbiosum,Hungatella hathewayi 2,0.6274593113978902
Colibacter massiliensis,Colibacter massiliensis,1.0
Collinsella aerofaciens,Collinsella aerofaciens,1.0
Collinsella bouchesdurhonensis,Collinsella bouchesdurhonensis,1.0
Collinsella bouchesdurhonensis,Senegalimassilia anaerobia,0.5167728830320439
Collinsella bouchesdurhonensis,unclassified Eggerthellaceae,0.5516409857074138
Collinsella bouchesdurhonensis,unclassified Olsenella,0.5129613386049888
Collinsella intestinalis,Collinsella intestinalis,1.0
Collinsella stercoris,Collinsella stercoris,1.0
Collinsella tanakaei,Collinsella tanakaei,1.0
Comamonas kerstersii,Comamonas kerstersii,1.0
Coprobacillus cateniformis,Coprobacillus cateniformis,1.0
Coprobacillus sp. 8_1_38FAA / Clostridium sp. 2789STDY5608874,Coprobacillus sp. 8_1_38FAA / Clostridium sp. 2789STDY5608874,1.0
Coprobacillus sp. CAG:605,Coprobacillus sp. CAG:605,1.0
Coprobacillus sp. CAG:698,Coprobacillus sp. CAG:698,1.0
Coprobacillus sp. CAG:826,Coprobacillus sp. CAG:826,1.0
Coprobacter fastidiosus,Coprobacter fastidiosus,1.0
Coprobacter secundus == Gabonia massiliensis,Coprobacter secundus == Gabonia massiliensis,1.0
Coprococcus catus,Blautia sp. Marseille-P3087 / Ruminococcus sp. 2789STDY5608882,0.5224742039647149
Coprococcus catus,Coprococcus catus,1.0
Coprococcus catus,Ruminococcus sp. 2789STDY5608817 / Eubacterium sp. 2789STDY5834872,0.509828732054645
Coprococcus comes,Coprococcus comes,1.0
Coprococcus comes,Ruminococcus sp. 2789STDY5608817 / Eubacterium sp. 2789STDY5834872,0.5079419550844259
Coprococcus eutactus 1,Coprococcus eutactus 1,1.0
Coprococcus eutactus 2,Coprococcus eutactus 2,1.0
Coprococcus sp. 2789STDY5608819 / Clostridium sp. CAG:264,Coprococcus sp. 2789STDY5608819 / Clostridium sp. CAG:264,1.0
Coprococcus sp. CAG:782,Coprococcus sp. CAG:782,1.0
Coprococcus sp. HPP0074 & HPP0048 / Lachnospiraceae bacterium 9_1_43BFAA & 6_1_37FAA,Coprococcus sp. HPP0074 & HPP0048 / Lachnospiraceae bacterium 9_1_43BFAA & 6_1_37FAA,1.0
Coraliomargarita sp. CAG:312,Coraliomargarita sp. CAG:312,1.0
Corallococcus sp. CAG:1435,Corallococcus sp. CAG:1435,1.0
Cryptobacterium sp. CAG:338,Cryptobacterium sp. CAG:338,1.0
Culturomica massiliensis,Culturomica massiliensis,1.0
Dakarella massiliensis,Dakarella massiliensis,1.0
Desulfovibrio desulfuricans,Desulfovibrio desulfuricans,1.0
Desulfovibrio fairfieldensis,Desulfovibrio fairfieldensis,1.0
Desulfovibrio piger,Desulfovibrio piger,1.0
Desulfovibrio sp. 92-2,Desulfovibrio sp. 92-2,1.0
Desulfovibrio sp. An276,Desulfovibrio sp. An276,1.0
Desulfovibrio sp. Zagget14,Desulfovibrio sp. Zagget14,1.0
Dialister invisus,Dialister invisus,1.0
Dialister pneumosintes,Dialister pneumosintes,1.0
Dialister sp. CAG:357,Dialister sp. CAG:357,1.0
Dialister sp. CAG:486,Alistipes sp. CAG:435,0.6445702708564184
Dialister sp. CAG:486,Bacteroidales bacterium H8 & H9 & Prevotella sp. CAG:279,0.5308615928768281
Dialister sp. CAG:486,Bacteroides sp. CAG:530,0.576401926824309
Dialister sp. CAG:486,Bacteroides sp. CAG:770,0.5792559429447103
Dialister sp. CAG:486,Catenibacterium mitsuokai,0.6218220153713462
Dialister sp. CAG:486,Catenibacterium sp. CAG:290,0.6549437480446682
Dialister sp. CAG:486,Clostridium sp. CAG:568,0.5160956070781749
Dialister sp. CAG:486,Dialister sp. CAG:486,1.0
Dialister sp. CAG:486,Firmicutes bacterium CAG:791,0.5768111752511689
Dialister sp. CAG:486,Holdemanella biformis,0.5163445035770383
Dialister sp. CAG:486,Lactobacillus ruminis,0.5445577555960159
Dialister sp. CAG:486,Libanicoccus massiliensis,0.5250224988480111
Dialister sp. CAG:486,Prevotella copri 2,0.6227107339262633
Dialister sp. CAG:486,Prevotella sp. 885,0.7289580250500326
Dialister sp. CAG:486,Prevotella sp. CAG:1092,0.6644969211675206
Dialister sp. CAG:486,Prevotella sp. CAG:386,0.6925435309357242
Dialister sp. CAG:486,Prevotella sp. CAG:520,0.6340777495161609
Dialister sp. CAG:486,Prevotella sp. CAG:604,0.7222813270209621
Dialister sp. CAG:486,Prevotella sp. CAG:732,0.6248506374673533
Dialister sp. CAG:486,Prevotella sp. P4-51 & PA-67 & P5-64 & P5-108 & CAG:474,0.6231541179447977
Dialister sp. CAG:486,Prevotella sp. UBA641,0.6021837396009956
Dialister sp. CAG:486,Prevotellamassilia timonensis,0.6242700745805997
Dialister sp. CAG:486,Senegalimassilia anaerobia,0.511461223160599
Dialister sp. CAG:486,Succinatimonas sp. CAG:777,0.7276303922043044
Dialister sp. CAG:486,unclassified Burkholderiales,0.5341098777688055
Dialister sp. CAG:486,unclassified Eggerthellaceae,0.5207895580041417
Dialister sp. CAG:486,unclassified Elusimicrobium,0.6073874258007771
Dialister sp. CAG:486,unclassified Holdemanella,0.5276319849523154
Dialister sp. CAG:486,unclassified Olsenella,0.5931862455713178
Dialister sp. CAG:486,unclassified Prevotella,0.5786783025443838
Dialister sp. CAG:486,unclassified Prevotellaceae,0.6475482743669163
Dialister sp. CAG:486,unclassified Selenomonadaceae,0.5390456231975583
Dialister succinatiphilus,Dialister succinatiphilus,1.0
Dielma fastidiosa,Dielma fastidiosa,1.0
Dorea formicigenerans,Blautia obeum,0.5424581968095376
Dorea formicigenerans,Blautia sp. Marseille-P3087 / Ruminococcus sp. 2789STDY5608882,0.5070375436827184
Dorea formicigenerans,Dorea formicigenerans,1.0
Dorea formicigenerans,Ruminococcus faecis,0.5280783723887248
Dorea formicigenerans,Ruminococcus sp. 2789STDY5608817 / Eubacterium sp. 2789STDY5834872,0.5353472887109133
Dorea formicigenerans,Ruminococcus sp. Marseille-P328 / Blautia sp. 2789STDY5608844 & sp. 2789STDY5608844,0.5012025843002383
Dorea longicatena 1,Blautia sp. 2789STDY5834862,0.50733085367207
Dorea longicatena 1,Dorea longicatena 1,1.0
Dorea longicatena 2,Dorea longicatena 2,1.0
Dorea sp. CAG:105,Dorea sp. CAG:105,1.0
Dorea sp. CAG:317,Dorea sp. CAG:317,1.0
Drancourtella sp. An12 & An57,Drancourtella sp. An12 & An57,1.0
Duodenibacillus massiliensis,Duodenibacillus massiliensis,1.0
Eggerthella lenta,Clostridium bolteae,0.5690842907651522
Eggerthella lenta,Clostridium innocuum,0.5441741326885131
Eggerthella lenta,Clostridium symbiosum,0.5005883969519319
Eggerthella lenta,Eggerthella lenta,1.0
Eggerthella lenta,Erysipelatoclostridium ramosum,0.5247212057046001
Eggerthella lenta,Flavonifractor plautii,0.5654167983201566
Eggerthella lenta,Hungatella hathewayi 2,0.5040423629569659
Eggerthella lenta,Ruminococcus gnavus,0.5167628803455213
Eggerthella sp. 51_9 & CAG:209,Eggerthella sp. 51_9 & CAG:209,1.0
Eggerthella sp. 51_9 & CAG:209,unclassified Eggerthellaceae,0.5182100857575607
Eggerthella sp. CAG:1427,Eggerthella sp. CAG:1427,1.0
Eggerthella sp. CAG:298,Eggerthella sp. CAG:298,1.0
Eggerthella sp. CAG:368,Eggerthella sp. CAG:368,1.0
Eisenbergiella tayi,Eisenbergiella tayi,1.0
Eisenbergiella tayi,Ruthenibacterium lactatiformans,0.5091497861268534
Emergencia timonensis,Emergencia timonensis,1.0
Enorma massiliensis,Enorma massiliensis,1.0
Enterobacter asburiae,Enterobacter asburiae,1.0
Enterobacter asburiae,Enterobacter cloacae complex 'Hoffmann cluster IV',0.580067050065562
Enterobacter asburiae,Enterobacter kobei,0.5481827487645616
Enterobacter cloacae,Enterobacter cloacae,1.0
Enterobacter cloacae complex 'Hoffmann cluster IV',Enterobacter asburiae,0.580067050065562
Enterobacter cloacae complex 'Hoffmann cluster IV',Enterobacter cloacae complex 'Hoffmann cluster IV',1.0
Enterobacter cloacae complex 'Hoffmann cluster IV',Enterobacter kobei,0.5959948175205454
Enterobacter cloacae complex 'Hoffmann cluster IV',Enterobacter xiangfangensis,0.5314190008379702
Enterobacter cloacae complex 'Hoffmann cluster IV',Klebsiella pneumoniae,0.5233023175089586
Enterobacter cloacae complex 'Hoffmann cluster IV',Klebsiella quasipneumoniae,0.6052288940746618
Enterobacter cloacae complex 'Hoffmann cluster IV',Klebsiella variicola,0.5949868511922433
Enterobacter cloacae complex 'Hoffmann cluster IV',Weissella confusa,0.5046825156322359
Enterobacter kobei,Enterobacter asburiae,0.5481827487645616
Enterobacter kobei,Enterobacter cloacae complex 'Hoffmann cluster IV',0.5959948175205454
Enterobacter kobei,Enterobacter kobei,1.0
Enterobacter ludwigii,Enterobacter ludwigii,1.0
Enterobacter mori,Enterobacter mori,1.0
Enterobacter xiangfangensis,Enterobacter cloacae complex 'Hoffmann cluster IV',0.5314190008379702
Enterobacter xiangfangensis,Enterobacter xiangfangensis,1.0
Enterococcus asini,Enterococcus asini,1.0
Enterococcus avium,Enterococcus avium,1.0
Enterococcus faecalis,Enterococcus faecalis,1.0
Enterococcus faecium,Enterococcus faecium,1.0
Enterococcus gallinarum,Enterococcus gallinarum,1.0
Erysipelatoclostridium ramosum,Clostridium bolteae,0.5492474952504482
Erysipelatoclostridium ramosum,Clostridium innocuum,0.5351223244997558
Erysipelatoclostridium ramosum,Eggerthella lenta,0.5247212057046001
Erysipelatoclostridium ramosum,Erysipelatoclostridium ramosum,1.0
Erysipelatoclostridium ramosum,Ruminococcus gnavus,0.5753010905581528
Erysipelotrichaceae bacterium 3_1_53,Erysipelotrichaceae bacterium 3_1_53,1.0
Erysipelotrichaceae bacterium 5_2_54FAA / Eubacterium sp. 3_1_31,Erysipelotrichaceae bacterium 5_2_54FAA / Eubacterium sp. 3_1_31,1.0
Escherichia coli,Escherichia coli,1.0
Escherichia fergusonii,Escherichia fergusonii,1.0
Eubacteriaceae bacterium CHKCI004 & Eubacterium sp. An3,Eubacteriaceae bacterium CHKCI004 & Eubacterium sp. An3,1.0
Eubacterium dolichum,Eubacterium dolichum,1.0
Eubacterium eligens,Eubacterium eligens,1.0
Eubacterium hallii,Anaerostipes hadrus 1,0.5434888834945348
Eubacterium hallii,Blautia massiliensis,0.5280344845304187
Eubacterium hallii,Blautia obeum,0.5609809023495064
Eubacterium hallii,Blautia sp. Marseille-P3087 / Ruminococcus sp. 2789STDY5608882,0.5351581008780902
Eubacterium hallii,Blautia wexlerae,0.5132915274026877
Eubacterium hallii,Eubacterium hallii,1.0
Eubacterium hallii,Ruminococcus sp. Marseille-P328 / Blautia sp. 2789STDY5608844 & sp. 2789STDY5608844,0.5231730601821802
Eubacterium ramulus,Eubacterium ramulus,1.0
Eubacterium rectale,Eubacterium rectale,1.0
Eubacterium siraeum,Eubacterium siraeum,1.0
Eubacterium sp. 2789STDY5834909,Eubacterium sp. 2789STDY5834909,1.0
Eubacterium sp. 36_13 & CAG:86,Eubacterium sp. 36_13 & CAG:86,1.0
Eubacterium sp. 38_16 & CAG:146,Eubacterium sp. 38_16 & CAG:146,1.0
Eubacterium sp. CAG:115,Eubacterium sp. CAG:115,1.0
Eubacterium sp. CAG:156,Eubacterium sp. CAG:156,1.0
Eubacterium sp. CAG:161,Eubacterium sp. CAG:161,1.0
Eubacterium sp. CAG:180,Eubacterium sp. CAG:180,1.0
Eubacterium sp. CAG:192,Eubacterium sp. CAG:192,1.0
Eubacterium sp. CAG:248,Eubacterium sp. CAG:248,1.0
