msp		CD:CHN:PRJEB15371	CD:ESP:PRJEB2054	UC:ESP:PRJEB2054	acute diarrhea:USA:PRJNA321753	CRC:AUT:PRJEB7774	CRC:CHN:PRJEB10878	CRC:FRA:PRJEB6070	CRC:GER:PRJEB27928	CRC:GER:PRJEB6070	CRC:ITA:PRJNA447983	CRC:JPN:PRJDB4176	CRC:USA:PRJEB12449	NSCLC:FRA:PRJEB22863	RCC:FRA:PRJEB22863	melanoma:USA:PRJNA397906	ACVD:CHN:PRJEB21528	atherosclerosis:SWE:PRJNA177201	ob:DNK:PRJEB4336	GDM:CHN:PRJEB18755	IGT:SWE:PRJEB1786	T1D:LUX:PRJNA289586	T2D:CHN:PRJNA422434	T2D:ESP:PRJNA361402	T2D:SWE:PRJEB1786	BD:CHN:PRJNA431482	RA:CHN:PRJEB6997	SPA:CHN:PRJNA375935	VKH:CHN:PRJNA356225	LC:CHN:PRJEB6337	LC:GBR:PRJEB38481	NAFLD:ESP:PRJEB14215	NAFLD:ITA:PRJEB14215	NAFLD:USA:PRJNA373901	ME/CFS:USA:PRJNA379741	PD:GER:PRJEB17784	adenoma:ITA:PRJNA447983	adenoma:JPN:PRJDB4176	advanced adenoma:AUT:PRJEB7774	large adenoma:FRA:PRJEB6070	small adenoma:FRA:PRJEB6070	Enriched
msp_0364	Intestinimonas butyriciproducens	0.0	0.0	0.0	0.0	0.2839129500452778	0.054994916423674794	0.2809323604365024	0.015312329782960614	0.21782877163456008	0.19767435330172428	0.0	0.13472234104281963	0.3507445277255608	0.4613532381787177	0.08682030114692232	0.0	0.0	0.06640543481845396	0.046522573921653314	0.07150504836607402	0.04688165979970684	0.05761575910670228	0.0	0.020256227302517974	0.05316948835137589	0.0	0.0	0.008393598803798577	0.0	0.0	0.0	0.0	0.0	0.2523121159974274	0.2613519275223969	0.0	0.0	0.0384488037526477	0.1354176509398977	0.05177202424598547	Enriched
msp_0365	unclassified Lachnospiraceae	0.0	0.0	0.0	0.0	0.11522888644093585	0.07504935434547132	0.031087574254040733	0.026110439095758615	0.0805261573195065	0.0	0.06719223420901371	0.013665909465541404	0.02583661199211828	0.0	0.17685114827865808	0.17883964658290405	0.0	0.029724092426262172	0.0	0.0	0.0	0.020174334247474897	0.0	0.0	0.0	0.0	0.0	0.007956580678382723	0.0	0.0	0.0	0.0	0.0923966862230863	0.15643052765704735	0.1323985695750341	0.0	0.05241683489896272	0.0	0.0	0.0	Enriched
msp_0366	unclassified Caecibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023108365521109387	0.0	0.06310509676486052	0.036954970188769726	0.0	0.0	0.0	0.16051666004665532	0.0	0.0	0.0	0.0	0.0	0.042014167054333855	0.0	0.0	0.004738294498619301	0.0	0.0	0.0	0.0	0.06924733475862979	0.0	0.0	0.0559507932590214	0.0	0.0	0.0	0.11955215062639502	0.0	0.0	0.0	Enriched
msp_0367	Ruminococcus champanellensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05381783937141337	0.008441875829419174	0.048299911234425605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_0368c	Aeromonas veronii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09891248078106785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058800550191357055	0.08719085746881536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18568621971242952	0.0	0.0	0.0	Enriched
msp_0369	unclassified	0.0	0.0	0.0	0.0	0.2585748460781778	0.0	0.0	0.15138002283174248	0.18548720154019416	0.2816229673263346	0.07353311820909095	0.06463788046218433	0.0	0.05663197706043755	0.0	0.0017521366765914136	0.18009178021237074	0.06589812893018143	0.0	0.0	0.0	0.0	0.0	0.011014043487868806	0.0	0.13787630995892222	0.0	0.13426796258863946	0.0	0.0	0.0	0.09005844983966962	0.0	0.043569087313982326	0.21879866977695245	0.014055700662866011	0.10272513380692266	0.1119890348554334	0.02858568367809137	0.0	Enriched
msp_0370	Anaeromassilibacillus sp. Marseille-P3371 & Clostridia bacterium UC5.1-1E11	0.0	0.0	0.0	0.0	0.08453328800793311	0.0	0.0	0.16009487131387193	0.0	0.22039554059399058	0.0	0.09059704754537214	0.0	0.0	0.07164374155153151	0.0	0.07714820500412681	0.030975145283620126	0.12741191694065157	0.1968108244443209	0.015859520492243852	0.0741963408576285	0.0047477953834490026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04670082170751979	0.16900766483651394	0.0	0.0	0.04746370297627199	0.06829513630346333	0.2608917649100162	0.10533466393063537	Enriched
msp_0371	unclassified Roseburia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_0372	unclassified	0.0	0.0	0.0	0.0	0.16778955473034338	0.05682339223837445	0.10839861244356291	0.11353177646994407	0.18811737362329248	0.11525224257573603	0.008863368921289621	0.0	0.0	0.0005472157857937271	0.0	0.0	0.05231987975534307	0.0	0.08373608207943369	0.0	0.0	0.08524527804516799	0.0	0.0	0.0	0.057744509078793235	0.0	0.07866084718265984	0.0	0.0	0.0	0.028720740055259368	0.0	0.11515153054232433	0.1813828099977647	0.0	0.0	0.01991464330847659	0.0	0.0	Enriched
msp_0373	Clostridium sp. 2789STDY5608884	0.0	0.0	0.26327307071204226	0.0	0.07382922493716244	0.020244414662331147	0.0	0.0	0.0	0.04276773127918429	0.005215269388029281	0.0	0.0	0.0	0.0	0.0	0.0	0.007801203570196392	0.05933060689404041	0.0	0.30788255336518616	0.0	0.0	0.0	0.0	0.06517645296208475	0.0	0.0	0.0	0.0	0.0	0.04931411490585159	0.0	0.0	0.0721398794131435	0.02200762504307633	0.0	0.07433316620710176	0.0	0.04392706565134505	Enriched
msp_0374	Gemmiger formicilis	0.0	0.0	0.0	0.0	0.11294204431861483	0.0	0.0	0.0	0.0	0.0	0.08117663870606327	0.0	0.0	0.0	0.05062976357042567	0.0	0.0	0.014419345777985537	0.05555260292503109	0.0	0.15692740814037787	0.0	0.1457016618552946	0.005753631432600062	0.0	0.2080640548806457	0.035261387046589605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012444074173692862	0.0	0.07277649646775902	0.02151427419076002	0.09090216128657592	0.1537276617203274	Enriched
msp_0375	Rhodospirillum sp. UNK.MGS-17 / Azospirillum sp. 47_25 & CAG:260	0.0	0.05787990801732327	0.0	0.0	0.0	0.0	0.0	0.0	0.03260982927737362	0.0	0.0	0.11052253250941647	0.0	0.0	0.0	0.0	0.021292067640583827	0.00925720858117472	0.08121389646968007	0.0	0.0039782442428771695	0.0	0.11750849824354662	0.0	0.0755633425844278	0.042294625263647426	0.05145799180685657	0.06006941289501777	0.0	0.0	0.0	0.0	0.0	0.09324812769016141	0.09045722484690777	0.0	0.06374207620540247	0.0	0.0	0.0	Enriched
msp_0376	Bacteroides pectinophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0800097206923937	0.11028059312059428	0.11817002086879268	0.0	0.0	0.0	0.0	0.0	0.0	0.06535389992783076	0.0	0.0	0.0	0.0	0.007991179703393752	0.0	0.018931272082705862	0.0	0.10310155655543389	0.0	0.0	0.021446488621821656	0.0	0.0	0.09418378636255026	0.0	0.07403363774681923	0.15393916655127812	0.0	0.0	0.0	0.11012487998548073	0.21251754786398216	Enriched
msp_0377	Bacteroides barnesiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10102499847268914	0.10315721111596451	0.0	0.0	0.13975437924614528	0.0	0.0	0.09494263769376098	0.0035095696195095068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007009651926150552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_0378	Eubacterium sp. CAG:156	0.0	0.0	0.0	0.0	0.045178554482171715	0.004337503710124426	0.0	0.0	0.016655867593685376	0.1483222432064451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009229655048957805	0.0	0.11021181020898183	0.0	0.2016811173322414	0.0	0.0	0.10104995339468865	0.0	0.0	0.0	0.0	0.04984611738642615	0.07972655746046634	0.0	0.0	0.07995578454415125	0.0	0.0	0.07648775073484382	0.26810115621754177	0.10580114977366169	Enriched
msp_0379	Merdimonas faecis	0.10922862726125078	0.0	0.0	0.0	0.06358981236762742	0.25857574696854757	0.10670073259203518	0.20116877415824727	0.07274144580954181	0.0	0.0	0.0	0.19485364064633362	0.0	0.2141548736933151	0.1421231107598879	0.0	0.0	0.0	0.1450288839387231	0.2477054608860435	0.0	0.0	0.04758241620739198	0.0	0.04965410933113281	0.05246637475027584	0.002692265565104335	0.0	0.0	0.0	0.0	0.029733083966426852	0.051984512011062155	0.18732027044699678	0.0	0.0	0.0	0.0	0.009160478697908023	Enriched
msp_0380	Streptococcus salivarius	0.0	0.0	0.0	0.1536571123218078	0.0	0.11725271470998437	0.0	0.0	0.0	0.0	0.0	0.2512058502677934	0.0	0.0	0.29105099368760545	1.0	0.22350290204684503	0.0	0.05226910745404623	0.007201840299087204	0.0	0.0	0.0	0.12112271369969994	0.0	0.0	0.0	0.0	0.28175055132807647	0.09554618208081579	0.0	0.029604636404726273	1.0	0.05528505022507763	0.0	0.0	0.0	0.0	0.0	0.05117361624005244	Enriched
msp_0381	Alistipes senegalensis	0.0	0.0	0.054454339297060284	0.0	0.058488216620976106	0.0	0.022574304571185342	0.01730282797211799	0.0	0.1641320325185414	0.056219561376423435	0.03371780977015476	0.0	0.18307267578705533	0.0	0.0	0.0	0.0	0.0	0.0	0.25536895714330377	0.0	0.03674045064800257	0.0	0.05518597150517156	0.04144266845580747	0.0	0.17191498757280488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10933827325043352	0.021585053998008433	0.0	0.1836030727467325	0.0	Enriched
msp_0382	unclassified Lachnospiraceae	0.0	0.0	0.0	0.0	0.07530972786591061	0.0	0.05040307809393009	0.0	0.0	0.06867673196781601	0.0	0.013665909465541404	0.1102677867187771	0.0	0.08198838500448914	0.0	0.0	0.06836680771136282	0.0	0.0	0.0	0.0	0.0	0.046553486938169374	0.0	0.020651921316433872	0.0	0.0	0.0	0.0	0.0	0.0	0.029834330370583872	0.15376334048471937	0.0	0.06969798006945194	0.08433958365706277	0.0	0.06464533265884706	0.14059715810932036	Enriched
msp_0383	Dialister succinatiphilus	0.0	0.0	0.0	0.0	0.0	0.058203018795671115	0.030310384897689713	0.0	0.07886009889220641	0.06219939976585319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05498644973948348	0.0	0.11973517061356971	0.01450647132964148	0.0	0.0	0.007009651926150552	0.036298921139377334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13924284877705476	0.0	0.04158722427687606	0.023931320590235287	0.10905235559993874	Enriched
msp_0384	unclassified Firmicutes	0.0	0.0	0.0	0.0	0.0	0.025142587362631825	0.0	0.0	0.0	0.0	0.0	0.1813124970825545	0.0	0.0	0.00011570744259139104	0.0038999469624040333	0.0	0.0	0.06042803241114267	0.11763455358526144	0.0	0.0	0.0	0.06557275871971159	0.0	0.027821298890576263	0.0	0.03870377116939172	0.0	0.0	0.0	0.0	0.0	0.008698811139914801	0.0	0.0	0.03569579277161837	0.0	0.0	0.0	Enriched
msp_0385	Ruminococcaceae bacterium D16	0.0	0.0	0.2187056648378542	0.0	0.3049720585870284	0.06824856779308448	0.0778422192163091	0.06867477141253116	0.0	0.08700653008728322	0.0	0.0029618396271649835	0.2341085883317561	0.18864855822126625	0.02478186201813303	0.08706654933818542	0.16332839404410246	0.0	0.0	0.0	0.0	0.01838764262149305	0.06590284933204407	0.0	0.0	0.0	0.015738795582288616	0.0	0.0	0.04551107317599038	0.11801875774208773	0.04067071516304771	0.0	0.05324024641519145	0.0	0.1548384235335725	0.1166081590208804	0.0	0.13798814076152907	0.0	Enriched
msp_0386	unclassified	0.0	0.0	0.10930817233727876	0.0	0.07781544567204325	0.0	0.11570635408827144	0.21122720659829097	0.17026870186472892	0.0	0.0	0.07140532335884811	0.12252992616286022	0.14979848899654416	0.0	0.0	0.0	0.1470832206737691	0.0	0.12876931018489654	0.11423118864156483	0.0	0.016193190705201362	0.052030367754424586	0.019317819837332544	0.0	0.0	0.048156373789486354	0.0	0.0	0.04728503724445253	0.0	0.0	0.13991122840550727	0.039719570872510254	0.0	0.0	0.1119890348554334	0.0	0.22441469467449218	Enriched
msp_0387	Firmicutes bacterium CAG:882	0.0	0.0	0.0	0.0	0.018958989799720403	0.0	0.0	0.0	0.0011554182760554665	0.04667664656020288	0.005305492250420429	0.0	0.0	0.04637776051303243	0.0	0.0	0.0	0.0	0.03693815874892235	0.019955861768928274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013859620888185267	0.0	0.07362101738323107	0.0	0.03396025853362405	0.017425312894917003	0.11684260397057077	0.057648618748435985	Enriched
msp_0388	Faecalibacterium prausnitzii 3 ( L2-6)	0.0	0.0	0.01701384370758626	0.0	0.08906571362071677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11526295404084808	0.0	0.0	0.0	0.03647787236101188	0.0	0.0	0.0	0.0	0.39672218447945934	0.0	0.018647967995787204	0.012868585176810424	0.15614572267249185	0.028666691458700683	0.14200564639540375	0.0	0.2924803454514268	0.0	0.0	0.04635981897279157	0.0	0.0	0.0	0.0703947273100005	0.0	0.0	Enriched
msp_0389	Faecalibacterium prausnitzii 4 (cf. KLE1255)	0.0	0.08570991287109667	0.23819381190620725	0.0	0.023224715485798374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007665994880999664	0.06202008798432022	0.0	0.0	0.0	0.0	0.0	0.020169268673530985	0.0	0.0	0.01844324833611325	0.0	0.0	0.04687590136328806	0.15685342537671457	0.0	0.0	0.0	0.14032628714386103	0.0	0.0	0.0	0.0	0.0	0.0	0.06347065577131193	0.0	0.0	Enriched
msp_0390	Bacteroides sp. CAG:1076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038005372439118383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004824270266164125	0.0	0.09169569132927202	0.047342919128335235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_0391	Oscillibacter sp. CAG:155	0.0	0.0	0.19933595346429103	0.0	0.26570573201113523	0.11377143525771864	0.06419819510591067	0.19991957516439837	0.04097339825941281	0.0	0.0	0.08307864919556249	0.15586295074439946	0.15107428372252035	0.0	0.0	0.30753133324205334	0.04711757768400109	0.0128135776073119	0.0	0.0	0.0	0.0	0.0	0.002710601102967672	0.0	0.05733552785179968	0.0	0.0	0.0	0.0	0.0	0.0	0.0036729991827644496	0.0	0.0	0.0	0.0803351562955391	0.11310311985423965	0.1352384395498068	Enriched
msp_0392	Firmicutes bacterium CAG:238	0.0	0.0	0.0	0.0	0.032382257162626917	0.0	0.0	0.06675717672093721	0.0048435789031106855	0.20695031442065312	0.06295006336143197	0.014312382223950985	0.0	0.0	0.0	0.0	0.0	0.0	0.0516975146131226	0.0	0.10220685299508431	0.0	0.052225749217938815	0.0	0.0	0.04699287779141644	0.0	0.0	0.0	0.0	0.0	0.15738168717722634	0.00912556993112388	0.0	0.07782000904626796	0.053009366469047026	0.0654355497510586	0.10776718844425018	0.0	0.054870950837137535	Enriched
msp_0393	unclassified Ruminiclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024023219090870216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07450223301020921	0.0	0.0	0.0	0.0	0.0	Enriched
msp_0394	unclassified Parabacteroides	0.09213815954060493	0.0	0.0	0.0	0.0	0.07083066157520193	0.0	0.10102499847268914	0.0023108365521109387	0.0	0.0	0.0	0.0	0.0	0.0	0.029923078027615024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059193851145252566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_0395	Brachyspira sp. CAG:700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10102499847268914	0.0	0.0	0.016763920569027587	0.013665909465541404	0.0	0.0	0.0	0.0	0.23429874328739095	0.0	0.0	0.0	0.0	0.0	0.0	0.06787355727128042	0.0	0.0	0.0	0.0	0.02121400636033849	0.05138327458030286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_0396	Adlercreutzia equolifaciens	0.0	0.0	0.0	0.0	0.0	0.022471013081013725	0.062475627291763536	0.010318880367435517	0.0	0.0	0.0	0.06521362834901948	0.0	0.0	0.22598999070855647	0.0	0.0	0.012621332322102498	0.0445152945684963	0.0	0.0	0.0	0.012928426879767004	0.0	0.0	0.16230526648673987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09024403270538577	0.05970088358625223	0.0	0.021362678047675544	0.04214898632645528	0.18944076784599054	0.0975299579686973	Enriched
msp_0397	unclassified Clostridiales	0.0	0.0	0.0	0.0	0.029438415602388097	0.0	0.0	0.0	0.0	0.18482120514868136	0.0	0.0	0.0	0.0	0.0	0.0024086825090120258	0.0	0.0	0.040282354191211636	0.0	0.24487965672482073	0.0	0.0	0.0	0.0	0.08348785050843843	0.0	0.0	0.0	0.0	0.0	0.15045291431729585	0.0	0.0	0.023735102759111754	0.18944513425818985	0.0013616923673096953	0.015452338708132972	0.0	0.017666643346370737	Enriched
msp_0398	unclassified	0.0	0.0	0.0	0.0	0.27554363405754817	0.11153913615756351	0.00867916310575088	0.05844952503218564	0.21159809294539	0.14281074443274955	0.0	0.06869030828237725	0.0	0.0	0.0	0.0	0.07750001164417773	0.0	0.06499967666629224	0.0	0.06612708612538912	0.0	0.0	0.0	0.0	0.10227262118210516	0.0	0.0	0.0	0.0	0.0	0.02745596667731195	0.0	0.0	0.19378289653710778	0.0	0.0	0.1069663824435855	0.0	0.0	Enriched
msp_0399	Faecalibacterium prausnitzii 5	0.0	0.0	0.0	0.0	0.13592865613678318	0.0	0.0	0.0	0.0	0.02138899919128977	0.0	0.06192728710196917	0.0	0.0	0.0	0.0	0.02903463769170524	0.015316160002504043	0.0	0.0	0.13800136312756592	0.0	0.0	0.0	0.020031788477307057	0.03818900773227307	0.0	0.033537866748224086	0.0	0.0	0.0	0.05431457923711758	0.0	0.04412257926683656	0.05459985561755013	0.07997389838140909	0.0	0.0	0.0	0.0	Enriched
msp_0400	unclassified Firmicutes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03877818848803227	0.0	0.0	0.0	0.2840703979573639	0.029923078027615024	0.0	0.0	0.0	0.0	0.0	0.03502104874333585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09725904563057997	0.0	0.0	0.10554381125894188	0.0	0.0	0.0	Enriched
msp_0401	unclassified	0.0	0.0	0.0	0.0	0.0	0.0788399502703633	0.09526346737969124	0.1980745267467067	0.11413102675288564	0.0	0.0	0.0	0.0	0.11816774901940855	0.0	0.0	0.2002428367798267	0.0	0.10858814180986467	0.0	0.0	0.0	0.021213582252947543	0.0	0.0	0.06021616306373406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01806493375618578	0.15886277222956535	0.0	0.023245612160461105	0.0166000301350215	0.15658460130512192	0.0	Enriched
msp_0402	unclassified Lachnospiraceae	0.0	0.0	0.0	0.0	0.0803903393511096	0.08361156286503665	0.09609408559600013	0.0	0.007924928556978445	0.0	0.006080136011626639	0.009948714511926185	0.080734310682799	0.0	0.0	0.11426428291150931	0.12360689597063305	0.07676116437235553	0.09084616417731405	0.024262543335163728	0.0	0.02919327756714025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05192437546398708	0.0	0.02476258751745586	0.01813828099977647	0.0	0.0	0.0	0.11684260397057077	0.13888464709645082	Enriched
msp_0403	Enterococcus faecium	0.12808627397744143	0.0	0.08198112925295901	0.0	0.15792933100727705	0.0	0.0	0.0	0.08975756702623618	0.007137987855341435	0.0	0.0	0.0	0.0	0.05491053778794675	0.10549515326130204	0.12360689597063305	0.009844150877675529	0.0	0.024262543335163728	0.01450647132964148	0.024345613463990532	0.05151869975715836	0.012387130686259495	0.0	0.22503343135557274	0.002080270489506598	0.0	0.0	0.29798221294204735	0.06715897791546381	0.0	0.13421204356790173	0.003935756408326408	0.0	0.0	0.023645778473951898	0.02935703874131705	0.0	0.0	Enriched
msp_0404	unclassified Firmicutes	0.0	0.0	0.0	0.0	0.17239447922287562	0.0	0.0	0.0	0.0	0.0606887810553312	0.0	0.03569152196780534	0.0	0.0	0.0	0.0	0.0	0.019158140755678555	0.05353213633206018	0.0	0.13510428639671268	0.0	0.0	0.0	0.06648732237944249	0.1497638504701995	0.0	0.03987521652058341	0.0	0.0	0.0	0.03499664384279563	0.0	0.0	0.19804000349345943	0.0	0.0	0.0893734239765621	0.14861802379381606	0.0	Enriched
msp_0405	Ruminococcus sp. CAG:403	0.0	0.0	0.0	0.0	0.34387974548943684	0.026377445993006732	0.0	0.041343403426711764	0.04131791656407987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005164920899930233	0.0	0.0	0.0	0.0	0.0	0.0	0.13016149896663856	0.035927706879887764	0.0	0.0	0.0	0.0	0.07961138060679163	0.3248043654466977	0.02649481733924893	0.0993205713593971	0.0	0.0	0.07216547938412834	0.0	0.23231343688811365	Enriched
msp_0406	unclassified Megasphaera	0.0	0.0	0.0	0.0	0.0	0.067616260926172	0.0	0.0	0.0	0.0	0.004988746444425182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028028829364700813	0.0	0.0	0.13380627245767898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09781667922746841	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_0407	unclassified Gemmiger	0.0	0.0	0.0	0.0	0.11134094620455272	0.0	0.0	0.032213979979993965	0.0	0.1929608664963169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07424551012539066	0.0	0.0	0.05534734598864188	0.0	0.10099504938362079	0.07254632692889455	0.0734180500885975	0.13838478570499638	0.02120305487951342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026780998171636018	0.03849723913139966	0.08254920758212363	0.07227813271025216	0.0	Enriched
msp_0408	Lactobacillus mucosae	0.14779462725256762	0.0	0.08198112925295901	0.0	0.04094213508889822	0.054427091185999255	0.0	0.0	0.0	0.0	0.04056556167638041	0.02503118632545218	0.0	0.0	0.0975371467862813	0.2539853728207749	0.0	0.0	0.0	0.0	0.0	0.14510824352446708	0.0	0.0	0.003967614185978285	0.07773955516361343	0.12039481561442758	0.0	1.0	0.15262645226615018	0.07806097382184057	0.0	0.0011240114717214135	0.03008431458853769	0.020729463999744558	0.0	0.012856761014619323	0.10455042704161187	0.0	0.0	Enriched
msp_0409	Pyramidobacter piscolens	0.0	0.0	0.0	0.0	0.0	0.0	0.03575071039214684	0.026110439095758615	0.07997080451040653	0.01499746878580456	0.0	0.10544961051705917	0.08090924999467582	0.0	0.02763849680415648	0.040951696256178255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050516541539552214	0.0	0.013126186800540434	0.0	0.0	0.0	0.0	0.0	0.0	0.06842041807060027	0.0	0.01862522115311508	0.0	0.0	0.10450850744994128	Enriched
msp_0410	unclassified Anaeromassilibacillus	0.0	0.0	0.0	0.0	0.14277828457360253	0.13908201719296398	0.13240487876879709	0.17130183196423793	0.054739644063553514	0.07746803213607331	0.0	0.12662185644644466	0.15627880563740357	0.1183934700263917	0.06441257090867554	0.11385631715529944	0.024687473027649856	0.0	0.09864681653135364	0.12332744669821888	0.0	0.03697572881373783	0.0	0.0	0.0	0.0	0.005306091248748538	0.0	0.0	0.0	0.0	0.0	0.0	0.018680906131413218	0.0	0.044662800551130755	0.0011671648862654443	0.08484440644520456	0.0	0.17941826026001087	Enriched
msp_0411	unclassified Akkermansia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19571481567922394	0.0454081106653093	0.0	0.0	0.0	0.0	0.03690898648594471	0.27107288715238054	0.0	0.0	0.06296541787796228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026263686078342004	0.0	0.0	0.0	0.2657216291186522	0.07362101738323107	0.0570870100435891	0.0	0.036597723808965164	0.0	0.0	Enriched
msp_0412	Bacteroides sp. CAG:144	0.0	0.15755219781222038	0.0	0.0	0.09605079506885818	0.0	0.05701065852060703	0.05265056841860499	0.0	0.0	0.09413160891021931	0.1365491282122521	0.0	0.06070018588398174	9.945931132209455e-05	0.0	0.0	0.0	0.0	0.05387287466919143	0.3116159812557939	0.0	0.08171597703541832	0.04191645228994411	0.044962680853841815	0.0766302419455732	0.05278875788480673	0.004070776550188542	0.0	0.0	0.0	0.06879617386744522	0.0	0.17562757508553664	0.0074318109802154406	0.0	0.06939076355996368	0.08118215204212699	0.02670738208287661	0.027514697221366638	Enriched
msp_0413	unclassified Phascolarctobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05343549794705549	0.0	0.0	0.0	0.0587567604722017	0.0	0.0	0.0	0.0	0.11423118864156483	0.10712496650083737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_0414	Duodenibacillus massiliensis	0.0	0.0	0.0	0.0	0.18718001529959452	0.0	0.0	0.0	0.0	0.18785106097079088	0.0	0.002946564473955593	0.0	0.0	0.05962411193366292	0.0	0.03487991983689539	0.0	0.10231284454799765	0.046420109709924745	0.0	0.0	0.0	0.08750789187566342	0.08163934790385502	0.0	0.0	0.18813968828197303	0.03832533943480998	0.016301834520170578	0.0	0.13543433703779031	0.04096227761641709	0.0	0.10389939823631554	0.0802764322653514	0.0	0.18021952064631427	0.0	0.0	Enriched
msp_0415	unclassified Bacteroidales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enriched
msp_0416	Bacteroides sp. CAG:709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136917691743384	0.0	0.0	0.0	0.0	0.0	0.08889863122209521	0.0	0.06610125108068653	0.0	0.0	0.0	0.057605111874020946	0.0	0.0	0.0	0.09994770487917752	0.0	0.0	0.0	0.0	0.0	0.11996342956260779	0.0	0.0	0.08594782005087544	0.0	0.023931320590235287	0.0	Enriched
