gp,index,Austria,China,Denmark,Fiji,Finland,France,India,Italy,Japan,Luxembourg,Madagascar,Mongolia,Peru,Spain,Sweden,"Tanzania, United Republic of",Thailand,United Kingdom,United States of America
msp_0153,Erysipelatoclostridium ramosum,1.542462268217723,-0.135861801690891,-0.45770170467174615,-0.6443800592348685,2.7682125414355405,0.0865983906462842,1.90392892553278,-0.4958256910181022,1.0604079857609894,-0.49171023382573165,-0.5394362451428815,-0.6324198136878112,-0.6442598332229627,-0.6437344995374342,-0.6097975393033559,-0.6860826808572038,-0.6781085930966821,-0.3325547331132192,-0.3697366831904257
msp_0154,Fusicatenibacter saccharivorans,2.362451211396292,-0.6217680351155472,-0.16307528954269124,-1.1322673976707591,-0.41713560715299597,0.2771197198709233,-1.3206560595301864,1.0776192616126445,0.04271663484451109,1.405411175065379,-1.2367149657146013,0.39183620592655277,-0.20141423941783684,-0.28914220565415055,1.5636952983154122,-0.9666764465120153,-0.7138479742731443,0.6388917413686633,-0.6970430278164498
msp_0157,Klebsiella aerogenes,-0.7289246383948159,1.0650963749002194,2.300314579753924,-0.5954100070727216,-0.7289246383948159,-0.6832916110723113,0.8863558584512251,-0.6034810232918709,2.1579759344669482,-0.7289246383948159,0.15443405834989543,-0.7268511633216347,-0.7289246383948159,-0.7289246383948159,-0.7289246383948159,-0.6513765344698623,0.3238369408606254,-0.4632449551818828,1.2091893779963427
msp_0158,Eubacterium sp. CAG:252,-0.5731841801433014,1.1762085303949297,-0.2691957735616151,1.0628781656669086,-0.21101146478942345,-0.014738338519317868,0.02979184147032144,-0.6315150560894247,0.38167854690721154,3.583298816947063,-0.13829505352598828,-0.7134564211350088,-0.5787565949637373,-0.2954902506965725,-0.5265921016606763,-0.7164361638032849,-0.26645979021479754,-0.6366505668142028,-0.6620741454690839
msp_0160,Faecalitalea sp. UBA637,2.779983013177176,-0.9141760527752089,-0.4678481550387154,0.18289384844411383,-1.2892082399945457,0.44497571018097287,-0.7354649077387895,-0.29613586455644686,-0.3634724262983377,1.5021488034956614,1.0759793565094,-0.20009214252488144,1.0211639856851313,-1.2892082399945457,0.08015772974281943,-0.6384426826311553,-0.42556938101763114,0.3574719496782523,-0.8251563043432723
msp_0161,Eubacterium sp. CAG:248,-0.8926670117262232,2.580829068636235,0.16383300355628722,0.1169373260252987,-0.9642056060401811,1.0792532415752998,0.5745421172314871,-0.4366413466699504,1.0439428784127152,-0.3150145249908369,-0.01477819679328939,-0.5542943307304962,-0.8903333944201266,-0.8952777829531654,-0.650964581799108,-0.8366016437232131,1.9760253770964293,-0.8418705911298403,-0.24271400155732262
msp_0163,Firmicutes bacterium CAG:227,2.7463821956718153,0.33703518095653445,-0.7049915073272915,-0.6856998940434624,-1.0081682267102978,1.4659246507495993,-1.0073021078227158,-0.8061039865605367,-0.01910971881300651,0.03246354073511754,-0.3077719171697366,-0.8835697807016162,-0.3225354925755248,0.0782174861670217,-0.35919792534784206,0.4800030797738179,1.9107454946897953,-0.24769014520372823,-0.6986309264679432
msp_0164,Ruminococcus sp. 2789STDY5608794 & sp. 2789STDY5834890 / Firmicutes bacterium CAG:56,-0.09679259009698551,-0.3747446404000121,-0.29335695295313324,-0.9656596176466888,-0.18587124101302993,0.6279512225289713,-1.2987178907278434,0.506266640422115,-0.9361835404499593,1.7689160767398553,-0.5788591208870588,-0.7993006074603309,-0.9049037268212733,0.636468325389124,1.4601441192557907,-0.8066825436258507,2.456697722655279,0.3478778124675096,-0.5632494473764742
msp_0166,Bifidobacterium longum,2.8602891177968517,-0.4530123912387183,-0.6519795188527505,-0.7565266155603795,-0.8286853613930854,1.2305951021239085,-0.39130379443014407,0.44913117033351635,0.43240185753394544,1.2256352773458619,-0.6351879966960091,1.423224958641412,-0.7045954761676831,-0.7629450062361841,-0.33389446469009715,-0.8455893196968144,-0.7959515105272025,0.15447811676304954,-0.616084145049478
msp_0167c,Plesiomonas shigelloides,-0.24824783163650907,-0.15874057434537187,-0.24824783163650907,4.239910840130876,-0.24824783163650907,-0.24824783163650907,-0.24824783163650907,-0.24824783163650907,-0.24824783163650907,-0.24824783163650907,-0.10920495960135901,-0.24824783163650907,-0.24824783163650907,-0.24824783163650907,-0.24824783163650907,-0.24824783163650907,-0.24824783163650907,-0.24824783163650907,-0.24824783163650907
msp_0168,Firmicutes bacterium CAG:194,-0.5971877430129536,-0.789965973720267,1.0403223522921783,1.0259300840513272,-0.99014713354987,-0.8060421125637277,-0.5377676689250654,-0.3832637570539155,-0.9720741171391769,-0.4933329577859434,0.011963345517327159,0.9842415664602935,-0.4014787039091349,-0.7679361056492463,0.35479549803511784,0.31829284603244923,3.263204893635792,-0.1089763344645383,-0.15057797825064617
msp_0169,Roseburia sp. CAG:197,-0.008661467174854571,-0.709240058705073,1.4196465136900758,-0.45776266460378273,-0.7094849558421558,-0.08987178659625861,0.2800346711148254,-0.6728380191647302,-0.7094849558421558,-0.4578964275549051,1.922214879830035,-0.6457342548297715,-0.26830989360002616,-0.6152620420616844,3.0209692295044204,-0.4129163673184824,-0.6411254578547635,0.2067182677731594,-0.4509952107638748
msp_0170,Azospirillum sp. CAG:239,-0.6109733731035035,-0.6838584334111294,3.1188298011400364,-0.705592010944302,-0.710671235591419,0.7228976683109678,-0.710671235591419,1.1222112600320073,1.2097444249538425,0.15305597637250834,-0.710671235591419,-0.710671235591419,-0.710671235591419,0.962718395571047,-0.2318546749784822,-0.710671235591419,-0.710671235591419,-0.3113169105048602,0.22883652570180216
msp_0171,Blautia hansenii,3.221346378307205,1.7528465467252314,-0.5234201137364514,-0.5561168792631277,-0.5561168792631277,-0.46205892023233663,-0.5561168792631277,-0.17060881382373336,1.129073329866809,-0.5561168792631277,-0.5544029590592251,-0.5526319773120059,-0.5561168792631277,0.8009958712404207,-0.5561168792631277,-0.5561168792631277,-0.5561168792631277,-0.17393928357458183,-0.01826502429631087
msp_0172,Ruthenibacterium lactatiformans,1.061351050096955,0.44449098351325694,-0.450087555146965,-1.009651237402968,-0.24051089373489748,0.164803661630461,-0.28873420048155163,2.0538933995087842,0.11185455735710158,-0.3146094906983086,-1.1092518985519608,-0.25592806107379945,-1.1157583149559123,-0.36016607675263285,-0.09016880515983912,-1.1386952629807272,-1.01999344934069,2.3323077231207936,1.2248538710528962
msp_0173,Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,0.061870547891015475,-0.708623115142332,-0.13362176839208953,-0.3840899600650673,-1.0663024002745225,0.34613047742990566,-0.19660292912061883,-0.6399756808515927,-0.932917590058864,-0.9549599343964339,0.3728695823620518,0.500634095887134,0.8242451067329867,0.2115554424403731,0.22092502159689115,3.3074982756264104,-1.0495950267199785,1.0085659627809878,-0.7876061077262563
msp_0174,Klebsiella quasipneumoniae,-0.5064085249796927,-0.040929009497188966,-0.5194279744247989,1.5368710914226407,-0.5400239272840289,-0.5400239272840289,1.754713734555328,-0.5400239272840289,0.864472933965585,-0.5346801922663822,-0.350421797665819,-0.5276089265663488,3.0221993774798706,-0.5400239272840289,-0.43462071725458024,-0.5400239272840289,-0.5030579814313264,-0.5372436778034853,-0.523738699113656
msp_0175,Lachnospiraceae bacterium TF01-11 / Clostridium sp. CAG:122,-0.8259523031700002,2.0412326972696837,1.256913930793116,-0.8451708449374855,-1.040273821476698,0.9692683324962815,-0.8019234938627469,1.4204464555967065,-0.6921175097787293,1.2114064004970864,-0.6775677151208059,-0.8037771081109797,-0.97362281737851,0.7062188903903724,1.1237935697744545,-0.9823091905287877,-0.3292653469898168,-0.5418069173233186,-0.21549320813982462
msp_0176,Prevotella sp. P4-65 & P4-76 & P5-60 & P5-119 & P5-125 & CAG:592,-0.6646408368398875,-0.49760480746704855,-0.36182573630447795,0.880171144352738,-0.6749590816963545,-0.4974812164468619,-0.6749590816963545,-0.6749590816963545,1.1780546521850128,-0.5906031511794501,-0.5504532919520694,1.620254413172496,1.5018755809963609,-0.6749590816963545,-0.6749590816963545,2.6885257365010258,-0.1518963607892084,-0.6680839238110328,-0.5114967939358261
msp_0178,Ruminococcus sp. A254.MGS-254 & CAG:254,-0.5379776116656769,-0.5090886766322238,-0.7341135198238011,-0.6949448212451709,-1.4970797236265452,1.7975501939703247,-1.1913334790651504,1.2112890576640092,0.008065277934745348,1.636687105053636,-0.19807866252805206,0.24925524040515962,0.41878965811518065,0.06934740794001108,1.829189629702253,-1.002029841469601,0.6916257525775168,-0.5673556947441041,-0.9797972925625097
msp_0179,Coprococcus eutactus 1,-0.548358410521815,-0.38545957178128243,0.5962044548270228,-0.3928663109821483,3.5049824706606825,-0.7625437337633034,-0.6323783228857107,1.1110371754344777,-0.7636340009976158,-0.7641344930501932,0.4571228671557215,-0.045151448016830735,-0.5480850519320576,-0.7644218306531243,0.5970841975995888,-0.754961317259659,0.3914399933265854,0.12954142209804942,-0.4254180892583865
msp_0180,Blautia producta,1.522197320128819,1.811455629141132,-0.3062722479971353,-0.7230615435620769,2.0140404664340075,0.9454382933403395,-0.6287734421282325,0.2750568256596871,1.6889126585458556,-0.7052096589132487,-0.7230615435620769,-0.7230615435620769,-0.7230615435620769,-0.7230615435620769,-0.6555588630981651,-0.7230615435620769,-0.7230615435620769,-0.30429898217787427,-0.5955571940006491
msp_0182,Firmicutes bacterium CAG:424,-0.5695329546891525,1.3595436290359173,1.1217599116868728,-0.6433721032485614,-0.6433721032485614,-0.5842044655438182,-0.6433721032485614,-0.6433721032485614,-0.23124685544540924,-0.6433721032485614,-0.6433721032485614,-0.0733873518731703,-0.6433721032485614,-0.5783834051463076,0.9003303606707936,-0.6433721032485614,-0.6433721032485614,1.766007953534303,2.6794621070070233
msp_0183,Acetobacter sp. 46_36 & CAG:267,-0.24452804451768664,-0.5361819020603881,3.0269831286787334,-0.6128106536157195,-0.6138117908429229,0.008426893218830596,-0.6138117908429229,-0.16967333505438567,-0.28711574890253755,-0.13301626168476943,-0.6138117908429229,-0.5682082945326077,-0.6138117908429229,1.826571175001217,-0.30652670266761955,-0.6138117908429229,-0.6138117908429229,-0.04436693669020806,1.723317427884681
msp_0184,Culturomica massiliensis,-0.5639253322531331,1.7811472417549212,1.9969926130573223,-0.5639253322531331,-0.5639253322531331,-0.5530175290414255,-0.556514784928727,-0.5639253322531331,-0.5596951462927088,-0.5639253322531331,-0.5639253322531331,2.125118470548426,-0.5639253322531331,-0.5639253322531331,-0.5639253322531331,-0.5639253322531331,-0.5639253322531331,1.6765672654486699,0.29258052423798453
msp_0186,Clostridium sp. CAG:299,-0.6024473531173234,2.884662668863358,0.4877564164009369,-0.671743270298375,1.8991863739115913,-0.41164525503904636,-0.6698015562459626,-0.04610265563558979,1.6166646461820622,-0.6081272848315585,-0.6721636008160221,-0.627355801804645,-0.6721636008160221,-0.48134278174760514,-0.6465311827892924,-0.6721636008160221,0.056919441660109336,-0.1016306984927166,-0.061970904567879535
msp_0187,Bacteroides sp. Marseille-P3166 & CAG:598,-0.4252139787777583,-0.2332019891715304,0.6933297904274188,-0.47052084268333033,-0.47052084268333033,0.10580302859938086,-0.47052084268333033,1.7631258042747582,-0.46231727825102736,3.5714667070784483,-0.47052084268333033,-0.47052084268333033,-0.47052084268333033,-0.47052084268333033,-0.26398874375309145,-0.47052084268333033,-0.47052084268333033,-0.23810607895348188,-0.2762096773231453
msp_0188,bacterium LF-3 / Coprobacillus sp. CAG:235,2.267519641860897,0.32481074841627,-0.2886400823170643,-0.6259925133244969,-0.9632532643138235,1.7629826117860656,-1.0653202859938704,-0.29041834624187646,-0.5097877564950677,0.4549357501973799,-0.7555854842123954,-1.0686846248432345,-0.3556153323297971,0.7506093680735939,1.254680179310528,-0.9480834760381004,-0.5585112768989774,1.3509682968533394,-0.736614153489371
msp_0189,Blautia sp. CAG:237,0.273624063331372,0.07873330173425218,-0.791005677386888,-0.630887613483911,-0.9266624730454714,1.4217143083566985,-0.6748011811413313,1.1262510200800924,-0.20593531922733155,0.43911693493369025,-0.017994652056106262,-0.879776058449821,-0.4731217979574446,0.30534394852214064,-0.3818929479607135,-0.8445514194042053,3.2250546633502046,-0.23825191753355515,-0.8049571826616727
msp_0190,Bacteroides sp. CAG:530,-0.5847852541125349,-0.5914042137498849,0.3617386705428858,0.05248352655593724,-0.6337740593491829,-0.46194002471087225,-0.5235072029488415,-0.6337740593491829,-0.6288882460557388,-0.6337740593491829,0.19485879381303578,2.4950801962491838,-0.037870966315169875,-0.6337740593491829,-0.6337740593491829,2.3235897725828027,1.7186092612692123,-0.6276327028405698,-0.5214613135335291
msp_0193,Clostridium scindens 1,1.6501929237312087,-0.6062827199602938,-0.6134176950945256,-0.8161791429042279,-0.8161791429042279,0.3336323526166952,0.32239426595306053,1.7974962580150313,2.0948849900111854,-0.3180721725845697,-0.8161791429042279,0.401063408864998,-0.8161791429042279,-0.8161791429042279,-0.6726632868229716,-0.8161791429042279,-0.8161791429042279,1.5117658520800081,-0.1877401764802286
msp_0194,Clostridium sp. 42_12 & CAG:75,0.20057921887506636,0.402434936559081,0.5674143037945645,-1.0929102792396581,-1.1163192819933025,0.9783439119746371,-1.1395274680373588,0.5576993030774423,-0.8277129160047249,0.07407411181960948,-0.28809787080251603,-0.5886044068502375,-1.1914939860889902,2.7598203874275367,0.7222966767563065,-0.9458787976534595,1.3438323907741054,-0.16664917324867837,-0.24930106113942563
msp_0195,Desulfovibrio piger,-1.1022935950907884,0.3828020656775898,0.09999545499497062,-0.031145619496355557,-1.3599164768171688,-0.4765177373544729,-0.8933931724546955,0.07407569704492147,-0.7692777056234433,-0.27368075051772567,0.9680981467533074,2.6981031256647783,1.3366783794971697,-1.1822320106068414,-0.13912047301448482,-0.2410329452883835,1.1687460147084923,0.6453385365412909,-0.9052269346181656
msp_0196,Alistipes shahii,-0.5759105313368639,0.5701708119910851,0.11984450783038937,-0.7526152149040785,-1.0206492862017391,-0.21434956172877986,-0.36761579577754405,0.6719055280142171,-0.13751614194673856,0.12253848267336075,-0.9203841013617041,2.1933823850527485,-0.979268978005693,-0.6687008909481211,-0.058642735889980036,-1.0190773397661803,-0.682630816993805,1.3283810139317709,2.3911386653676567
msp_0197,Megasphaera sp. BL7 & NM10,-0.37731888970638106,0.01320410608561129,-0.3644492359404673,0.5546458628254392,-0.37731888970638106,-0.3500747445490401,4.056884878080876,-0.371724120939959,-0.1356114829276014,-0.37731888970638106,-0.27534199437980855,0.5979088898198832,-0.3751279960529126,-0.37731888970638106,-0.34915174516240277,-0.37731888970638106,-0.37731888970638106,-0.37110017921641303,-0.36614889940491907
msp_0198,Coprobacter secundus == Gabonia massiliensis,-0.7920081821522925,-0.16201063329295376,1.5115429249895704,-0.9797925607783364,-1.0749401409602286,0.17229656638365706,-0.19206073337331225,-0.1340050111696685,1.7531816288110182,1.8979712073381536,-1.045242023373273,-0.9010894486493527,-1.027337985892412,1.4445555003292836,-0.4364217877985602,-1.0749401409602286,-0.19011001615098258,0.6108476294245292,0.6195632072753929
msp_0199,Bacteroidales bacterium H8 & H9 & Prevotella sp. CAG:279,-0.6641631292498856,-0.2668622829563679,-0.057728606184976404,0.5653138709256529,-0.937407430102026,-0.5857605638250455,1.2570874962055847,-0.8946192033478036,-0.40974671367689014,-0.16806402553856856,-0.29426551743693624,3.440296773584033,-0.5168349397330527,0.3484362541883225,-0.7261977262499547,0.6304479911024813,0.47488806924813987,-0.906648290974276,-0.28817202597843106
msp_0200,Anaerostipes caccae,1.7696667678769646,0.5939939069058052,-0.4207250490176375,-0.6427685204018657,-0.034600299513781484,0.6008132274671694,-0.5759641985018465,0.4673591627862644,3.3336763737712056,-0.5381438468973615,-0.6427685204018657,-0.5834222134087307,-0.6427685204018657,-0.46073775126821725,-0.5846316765777061,-0.6427685204018657,-0.6427685204018657,-0.19153335977974983,-0.1619084418330511
msp_0201,Akkermansia sp. KLE1605,-0.3469596014314617,-0.5171858302278315,-0.303342627015781,-0.5196960914244795,-0.5196960914244795,-0.49113850063638037,-0.5196960914244795,-0.5196960914244795,-0.09691600314429777,1.0508626220001014,-0.5196960914244795,-0.5196960914244795,-0.5196960914244795,-0.5196960914244795,1.268185323756072,-0.5196960914244795,-0.5196960914244795,1.2867739448076683,3.346681586136706
msp_0202,Acinetobacter sp. N54.MGS-139 / Proteobacteria bacterium CAG:139,-0.6323547543105935,1.3838500513606726,0.03600975785093187,-0.8865026955229448,-0.8865026955229448,-0.18755295278513281,-0.7544565972627785,0.8624553381015212,0.16792805729374075,1.0351266752999735,-0.8865026955229448,-0.13406933315590958,-0.8865026955229448,2.113006336583827,-0.6188879418832642,-0.8865026955229448,-0.8865026955229448,-0.1068827522251468,2.154844288269828
msp_0203,Negativibacillus massiliensis,-0.26383180116842997,0.8386496491532756,-0.23761631425526777,-0.567029605621798,-0.719030818411525,0.0982989141590553,-0.6975960272752297,1.3313281100824719,3.519389774448513,-0.30161998169115506,-0.719030818411525,-0.719030818411525,-0.719030818411525,0.4836649239021463,-0.16729373283207816,-0.719030818411525,-0.4750910205689859,0.1394809398575353,-0.10557973613242719
msp_0204,Clostridia bacterium UC5.1-1D10 / Clostridium sp. CAG:505 / Firmicutes bacterium CAG:466,1.1125918701016337,-0.178079213252947,1.66417029046079,-0.757133001291302,-0.757133001291302,-0.5302068634723315,-0.757133001291302,1.8914012817164119,0.992263760794688,-0.5794997605519335,-0.757133001291302,-0.42693911741646073,-0.757133001291302,0.11908849728633356,-0.722223554849967,-0.757133001291302,-0.757133001291302,-0.2734330467571662,2.2307968649800634
msp_0205,Firmicutes bacterium CAG:124,0.39942491817644055,-0.2512199967521239,-0.2681889400576339,-0.390408274517435,-1.5150175139810702,-0.49419695570747696,-0.09058065568447261,0.8101424306352357,-0.7964440469127861,-1.1628747300659805,-0.6951296235613943,1.9192787499256194,2.35245226163923,0.35819148574543025,1.4340128865357533,-0.41691706101457726,-1.0251281318560785,0.2613226320649432,-0.42871943461162154
msp_0206,Butyrivibrio crossotus,-0.79966912503055,-1.1144988890200165,2.294460488780335,1.1193794121405483,-1.1841613518061096,1.435441126941708,-0.36312261718179,-1.1385883292900283,-1.1814434153595463,0.2462606592392285,0.07783070494951236,0.022263211645199017,0.8163960679716283,0.5690282861058047,1.3587611199562966,-0.2748699572923694,-0.9366801927572956,-0.5413334437988038,-0.40545375619375057
msp_0207,Roseburia sp. CAG:380,-0.8509277154687924,2.025751632295482,1.736898607736333,0.09592508084076172,-1.3204812320522359,-0.08375434464093827,-3.341321815362964e-05,-0.7801909522449222,1.401092517433169,0.38795596891898815,0.3878894490419381,-0.7445099490937943,-1.2050611244890879,-0.9774095298383892,1.212131659158441,-0.37486738044077217,-1.3204812320522359,0.4535179556967657,-0.04344599758255744
msp_0208,Ruminococcus sp. Marseille-P328 / Blautia sp. 2789STDY5608844 & sp. 2789STDY5608844,1.7593018455916583,-0.6887788649471674,-0.5363686141029315,-0.9765927240843866,1.8410754050375902,0.3980364320858598,-1.0114546241279747,1.0091938699818281,-0.45609238991425183,0.36346570350533436,-0.6301935125827587,-0.8134686794717285,-0.9744603177162995,-0.19728782794313643,2.194739165842571,-0.7571948145529543,-0.20937331020169428,0.44625067053977313,-0.7607974129393285
msp_0209,Enterobacter cloacae complex 'Hoffmann cluster IV',-0.4372480022097596,-0.07265240651606997,-0.1335741510153277,1.2832770727424434,-0.439391122526796,-0.4352833396336537,0.49267617525410273,-0.43559804404259855,-0.3312384600869877,-0.4334648602170517,3.8504105474531416,-0.4277869651668993,-0.32793085911520586,-0.439391122526796,-0.439391122526796,-0.43270367118755154,-0.020905647853153426,-0.39913794336206504,-0.4206660774629749
msp_0211,Mediterranea massiliensis ,-0.3812274053950381,-0.3812274053950381,2.244351736672834,-0.3780989723662054,-0.3812274053950381,0.3338833176838023,-0.3812274053950381,-0.26903353465590807,-0.3812274053950381,-0.3812274053950381,-0.3812274053950381,-0.3812274053950381,-0.3812274053950381,-0.3812274053950381,-0.3812274053950381,-0.3812274053950381,-0.3812274053950381,3.40608112819601,-0.3812274053950381
msp_0212,Dialister invisus,1.1797695213195776,-0.6487240109634771,2.0522210888807426,-1.1743947543354993,-0.3328160230976692,0.051994131317915734,-0.8259767080625355,-0.12801624400521028,-0.15733196019775092,1.5681616616266012,-0.28804768355107385,-1.0676162847179926,-1.189652549079916,0.5750248491542533,1.1018313524758463,-1.189652549079916,-1.0468971107271126,1.2349918708318182,0.28513140221139893
msp_0213,Flavonifractor plautii,-0.5713529638316969,0.7867153991797315,-0.055149388778242006,-0.7947524172454502,2.1957938837116098,-0.5050416748308535,-0.25666137656549465,2.3448830527160367,1.4774276296586384,-0.24147369439779673,-0.8596918291507496,0.7655773187683171,-0.8511811815191335,-0.737704485565348,-0.687322643211271,-0.8604538979579326,-0.7361552255817639,-0.4345916241245235,0.02113511872592161
msp_0214,Alistipes sp. CAG:268,-0.4984952045644912,-0.43951935125770875,0.0872001768535696,-0.5057227239866762,-0.5057227239866762,-0.05814917214093054,-0.5057227239866762,3.702127251437596,0.027734322179691046,-0.5034541157973589,-0.5057227239866762,-0.505046576114673,-0.5057227239866762,-0.11994394074862501,0.7120804903625284,-0.5057227239866762,-0.5057227239866762,1.3971733455542754,-0.26164815785714013
msp_0215,Dialister sp. CAG:357,-0.03131593032485661,2.085565262404662,-0.14081329054011776,-0.5661341259920281,-0.5988548884149388,-0.592947348053672,3.382093128178116,0.21744653438523057,-0.35032128900121545,-0.35367996686973835,-0.5988548884149388,-0.3162644558959098,-0.5988548884149388,0.30459749180560725,-0.3248439525356105,-0.5988548884149388,-0.5988548884149388,0.04229447527190938,-0.36140209075768104
msp_0216,Odoribacter laneus,-0.09263590756083538,-0.5729351747849832,-0.46116344138610904,0.2571161772835165,-0.5729351747849832,-0.5729351747849832,-0.5729351747849832,-0.3486486577620042,2.339051432028685,-0.5205671249693136,-0.5729351747849832,-0.5729351747849832,-0.5729351747849832,-0.5729351747849832,1.3446351470744,-0.5729351747849832,-0.5729351747849832,0.46532872228558975,2.7462354008559027
msp_0217,Bacteroides sp. Marseille-P3108 & CAG:633,-0.3405956749466127,-0.3217913795554988,3.4416774972072868,-0.41719580646323395,-0.41719580646323395,-0.35014548532826545,-0.41719580646323395,-0.2852753039065943,1.9536349795902246,-0.41719580646323395,-0.41719580646323395,-0.41719580646323395,-0.41719580646323395,-0.41719580646323395,-0.41719580646323395,-0.41719580646323395,-0.41719580646323395,0.9088450444982665,-0.41719580646323395
msp_0220,Azospirillum sp. 51_20,-0.45281565767838156,0.18412145741082203,1.67415709593807,-0.8060979138758831,-0.744343229339773,-0.5878431321992725,-0.7946509002036592,0.8785312978551907,0.6846705178390468,1.2032326281824681,-0.8060979138758831,-0.726582033412101,-0.8060979138758831,2.6956785795155818,-0.6587080890272791,-0.8060979138758831,-0.8060979138758831,0.20808155238957743,0.46695948210912464
msp_0221,Acidaminococcus intestini,-0.5351871959308717,-0.35536280872238063,-0.11945922703875687,-0.5685714910610292,-0.6592245624567064,-0.347408679208031,-0.4838882593759802,2.711493004028578,2.0665943736856955,0.14465063660561622,-0.6592245624567064,-0.6298212422063203,-0.6592245624567064,1.8167295646291237,-0.6042205323099763,-0.6557476488657766,-0.6592245624567064,0.07645323519139428,0.12064452040554133
msp_0222,Clostridium sp. CAG:354_28_25,0.1392110660759954,-0.668519318520475,0.9319193459658568,-0.6678036953194002,-0.668519318520475,-0.5717213246596566,-0.668519318520475,0.6846258153609447,-0.19004458669835267,-0.07110444087808797,-0.668519318520475,-0.668519318520475,-0.668519318520475,3.410496982949188,1.1839375140456343,-0.654694286298544,-0.668519318520475,0.4890475091249587,-0.004234670025212603
msp_0223,Clostridium sp. L2-50,-0.23475007704107673,-0.5199531353946957,0.37056073314160376,-0.15463397306460375,-1.1049700821735247,1.7067822764239928,-0.8967775089382316,0.8152093090439649,-0.9689136954576383,-0.10044895737977555,1.648513279595996,-0.9157862192261306,-0.6676362622811253,1.746051070727013,1.5699954996726975,-1.0520772099727742,-1.1049700821735247,0.16525958226453247,-0.30145454776669833
msp_0224,Prevotella copri 2,-0.800904168787274,-0.418101702121434,-0.645472136742632,1.681038850006373,-0.8117619786097848,-0.6497454297157771,1.745816587591859,-0.5353838317827293,-0.24821124073503475,-0.8117368501288069,0.6671663865232431,0.7749442117664676,-0.01750951782996032,-0.8117619786097848,-0.758279066816841,0.7561333170130031,2.4062915748080487,-0.806749639598602,-0.7157733862303326
msp_0225,Alistipes obesi,-0.5677464344225542,-0.05650173203613191,0.48657706754352686,-0.7223213772828753,-0.9049404393802969,-0.2782749089447285,-0.14103780833605267,0.864866495836903,-0.4084795868787223,0.4183071899445833,-0.9295759377198922,1.443862802436948,-1.0851010787246589,-0.48317495216211265,0.05158606116404644,-1.0851010787246589,-0.8306168761962461,2.7235487516688983,1.5041238422140246
msp_0227,Eubacterium sp. 36_13 & CAG:86,-0.5342628191381711,0.7841636773217744,0.5055489181372964,-0.4804951329352706,-0.674013455007363,0.10336706121643092,-0.0342757132165997,-0.37830847015701746,0.37129989468539093,0.09971556135086448,-0.47826469592511733,-0.5858374923601324,-0.4464055576684107,3.876325509903956,-0.29982992125506946,-0.6692993980239028,-0.6043961538425092,-0.3076229655326896,-0.2474088475534609
msp_0228,Proteus mirabilis,-0.41245026187104256,3.5403600023481276,-0.3449045433967922,-0.39781522840240297,-0.41245026187104256,-0.41245026187104256,-0.3574635038542598,-0.41245026187104256,0.15391524993621092,-0.41245026187104256,-0.13342975754124659,-0.0770330600252076,-0.41245026187104256,-0.41245026187104256,2.0530091195858997,-0.41245026187104256,-0.41245026187104256,-0.41245026187104256,-0.3121356599399026
msp_0229,Prevotella sp. 885,-0.6203220903005517,-0.5468570404484756,-0.6271924004320286,0.7653608849946065,-0.6571702614857299,-0.5245797953894755,1.0504554255504468,-0.645675466036031,-0.5437933205547865,-0.6571702614857299,-0.21378296619942333,2.722797664117004,0.1347974970117258,-0.6571702614857299,-0.6565666586916511,0.7748595072916097,2.1569546380703506,-0.6524616044557142,-0.6024834900704145
msp_0230,Alistipes inops == Tidjanibacter massiliensis,0.45706417742988065,-0.307239006937704,0.5263633329537891,-0.6607119855255176,-0.6622352432202084,-0.36255500113281824,-0.2218012166756083,0.37976355309288623,-0.21321560137234055,-0.2809642253556073,-0.6339990577495546,-0.6565729742702365,-0.6622352432202084,-0.09390908647886764,0.39736952902707906,-0.6622352432202084,-0.6622352432202084,3.8106529927069923,0.5086955431684588
msp_0232,Dorea sp. CAG:317,1.3990978371132146,-0.3517916802439789,-0.38006502294203737,-0.5751215984677223,3.6274684174585237,0.6606002781386922,-0.5727264338489995,-0.19223658980593267,-0.21543986535214446,-0.5329495594799547,-0.5751215984677223,-0.5736069923500152,-0.5751215984677223,-0.5534929276159442,0.42338806466380213,-0.5751215984677223,-0.5751215984677223,0.1238319334079892,0.013530533195396491
msp_0236,Eubacterium ventriosum,0.4027976027069694,2.0483389893613735,-0.19542674620465372,-1.0236365098656761,-0.777796344541578,1.6611575730920205,-0.8989011928442184,-0.3584035124339542,1.537587832862454,-0.04123881496135136,-0.9522998544068927,-1.069901373155743,-1.1438230408342664,0.7825198281298096,1.1171310687920504,-1.100325407911985,-0.15793389176070208,0.5427468742166842,-0.37259308024034515
msp_0237,Roseburia sp. CAG:182,-0.3285942643430765,-0.2173833032029408,0.17337850094488658,-0.3024838979863113,-0.5682528874851955,-0.5496816984848248,-0.31718394747961864,-0.5601077524581115,-0.5610346199111709,-0.4833461208942796,0.9376671882476721,-0.565530930735539,3.7488275661390897,-0.4909544697234908,0.4076692019888305,0.9416365599520002,-0.5682528874851955,-0.24001673157111306,-0.456355505511613
